"Institution ID","Institution","Uniform Number","Last Name","First Name","Position","Year","Player ID"
"8","Alabama","34","Griffin","Jeramie","RB","SO","163880"
"8","Alabama","35","Kirschman","Charlie","LB","SO","131589"
"8","Alabama","36","Jordan","Chris","LB","FR","184794"
"8","Alabama","37","Lester","Robert","DB","FR","184795"
"8","Alabama","38","Coffee","Glen","RB","JR","84905"
"8","Alabama","39","Pennington","Kyle","DB","FR","184796"
"8","Alabama","4","Maze","Marquis","WR","SO","163887"
"8","Alabama","40","Huber","Baron","RB","JR","120938"
"8","Alabama","41","Upshaw","Courtney","LB","FR","184800"
"8","Alabama","42","Hester","Jennings","LB","SO","163883"
"8","Alabama","43","Walker","A.J.","WR","SO","163893"
"8","Alabama","44","Smith","Corey","K","FR","184797"
"8","Alabama","45","Higgenbotham","Charlie","LB","SO","120941"
"8","Alabama","45","Snider","Sam","P","FR","184801"
"8","Alabama","46","Neighbors","Wesley","DB","FR","184798"
"8","Alabama","47","Knight","Ezekial","DL","SR","73087"
"8","Alabama","49","Johnson","Rashad","DB","JR","120944"
"8","Alabama","4A","Barron","Mark","DB","FR","184781"
"8","Alabama","5","Upchurch","Roy","RB","JR","120914"
"8","Alabama","50","Selman","Brian","OL","JR","120953"
"8","Alabama","51","DeJohn","Michael","LB","SO","163875"
"8","Alabama","52","McCullough","Alfred","DL","SO","163889"
"8","Alabama","53","Silvey","Paul","OL","SO","163900"
"8","Alabama","53","Hallman","Daren","OL","FR","184802"
"8","Alabama","54","Elder","Jeremy","DL","SO","163876"
"8","Alabama","54","Harbin","Glenn","DL","FR","184803"
"8","Alabama","55","Williams","Chavis","DL","SO","163895"
"8","Alabama","56","Lee","Clavin","LB","FR","184804"
"8","Alabama","57","Dareus","Marcel","DL","FR","184805"
"8","Alabama","57","Pounds","Brad","OL","SR","184806"
"8","Alabama","58","Gentry","","","","235756"
"8","Alabama","59","Caldwell","Antoine","OL","SR","73060"
"8","Alabama","5A","Harris","Jerrell","DB","FR","184782"
"8","Alabama","6","Goode","Demetrius","RB","FR","184783"
"8","Alabama","60","Deaton","Scott","OL","JR","120948"
"8","Alabama","61","Tinker","Carson","OL","FR","184807"
"8","Alabama","62","Cody","Terrence","DL","SO","184808"
"8","Alabama","63","Williams","David","OL","FR","184809"
"8","Alabama","64","Rinks","Layne","OL","SR","120951"
"8","Alabama","66","Motley","Brian","OL","SO","120954"
"8","Alabama","67","Boswell","John Michael","OL","FR","184818"
"8","Alabama","68","Pharr","Taylor","OL","SO","120955"
"8","Alabama","7","Oakley","Will","WR","SR","73097"
"8","Alabama","70","Cardwell","Evan","OL","JR","120956"
"8","Alabama","71","Smith","Andre","OL","JR","120957"
"8","Alabama","72","Love","Tyler","OL","FR","184810"
"8","Alabama","73","Vlachos","William","OL","SO","163892"
"8","Alabama","74","Ross","David","OL","SO","120958"
"8","Alabama","75","Jones","Barrett","OL","FR","184811"
"8","Alabama","76","Davis","Marlon","OL","SR","73069"
"8","Alabama","77","Hill","Adam","P","JR","120931"
"8","Alabama","78","Johnson","Mike","OL","JR","120961"
"8","Alabama","79","Davis","Drew","OL","JR","120962"
"8","Alabama","8","Jones","Julio","WR","FR","184784"
"8","Alabama","80","McCoy","Mike","WR","JR","120963"
"8","Alabama","81","Friedman","Andrew","P","JR","131555"
"8","Alabama","82","Alexander","Earl","WR","SO","120964"
"8","Alabama","83","McCall","Travis","TE","SR","84908"
"8","Alabama","84","Peek","Colin","TE","JR","184812"
"8","Alabama","85","Dial","Preston","TE","SO","120968"
"8","Alabama","86","Scott","Chris","WR","SO","184813"
"8","Alabama","87","Underwood","Chris","TE","SO","163891"
"8","Alabama","87","Bullard","Drew","LB","FR","184814"
"8","Alabama","88","Walker","Nick","TE","SR","73113"
"8","Alabama","89","Williams","Michael","TE","FR","184815"
"8","Alabama","8A","Rogers","Chris","DB","JR","120915"
"8","Alabama","9","Stover","Nikita","WR","SR","120917"
"8","Alabama","90","Talbert","Milton","DL","SO","120971"
"8","Alabama","91","Watkins","Alex","DL","SO","163894"
"8","Alabama","92","Square","Damon","DL","FR","184816"
"8","Alabama","93","Greenwood","Bobby","DL","SR","84910"
"8","Alabama","94","Billingsley","Undra","DB","FR","184817"
"8","Alabama","95","Deaderick","Brandon","DL","JR","163861"
"8","Alabama","96","Davis","Luther","DL","SO","163874"
"8","Alabama","97","Fitzgerald","P.J.","P","JR","120919"
"8","Alabama","98","Fanney","Brandon","DL","JR","120977"
"8","Alabama","98","Thomas","Heath","P","JR","120935"
"8","Alabama","99","Tiffin","Leigh","K","JR","120933"
"29","Arizona","0D","Dennard","B.J.","WR","SR","72728"
"29","Arizona","1","Golden","Robert","DB","FR","183850"
"29","Arizona","10","Thomas","Michael","WR","SR","81696"
"29","Arizona","11","Reese","Terrell","WR","SO","120259"
"29","Arizona","12","Lyon","Tyler","QB","SO","120252"
"29","Arizona","13","Bondzio","Jason","K","SR","72726"
"29","Arizona","14","Zendejas","Alex","K","FR","163124"
"29","Arizona","15","Kelley","Xavier","LB","JR","81697"
"29","Arizona","17","Beirne","Bryson","QB","FR","163129"
"29","Arizona","18","Dean","Delashaun","WR","SO","120247"
"29","Arizona","19","Wright","William","WR","FR","163128"
"29","Arizona","19","Team","","","","66556"
"29","Arizona","2","Antolin","Keola","RB","FR","183844"
"29","Arizona","20","Nelson","Cam","DB","JR","120256"
"29","Arizona","21","Hall","Corey","DB","SR","81698"
"29","Arizona","23","Hundley","Marquis","DB","SR","163125"
"29","Arizona","24","Wade","Trevin","DB","FR","163138"
"29","Arizona","25","McCovy","Adrian","LB","SR","81700"
"29","Arizona","26","Booth","Nick","RB","JR","183868"
"29","Arizona","27","Reese","Joe","RB","FR","163127"
"29","Arizona","28","Nwoko","Greg","RB","FR","183857"
"29","Arizona","29","Foster","Trevor","DB","SO","163139"
"29","Arizona","2X","Turner","Michael","WR","SO","120265"
"29","Arizona","3","Wilcox","Anthony","DB","JR","183866"
"29","Arizona","30","Smith","Xavier","RB","JR","81704"
"29","Arizona","31","Long","Lamonte","DB","JR","183876"
"29","Arizona","32","Ness","Nate","DB","SR","120257"
"29","Arizona","33","Palmer","Ronnie","LB","SR","72743"
"29","Arizona","34","Tatum","Brandon","DB","JR","81703"
"29","Arizona","35","Lewis","Sterling","LB","JR","183855"
"29","Arizona","37","Gronkowski","Chris","RB","JR","183851"
"29","Arizona","38","Vargas","Orlando","DB","FR","228142"
"29","Arizona","38","Day","Kyle","WR","SO","163134"
"29","Arizona","39","Fabbri","Zander","LB","FR","183871"
"29","Arizona","3A","Salum","Justin","RB","FR","183875"
"29","Arizona","3E","Bolasky","Glyndon","RB","SO","120246"
"29","Arizona","4","Scott","Matt","QB","FR","183861"
"29","Arizona","40","Jackson","Ron","DL","FR","183853"
"29","Arizona","42","Reed","Brooks","DL","SO","120258"
"29","Arizona","43","Longbons","Terry","RB","JR","81705"
"29","Arizona","44","Elmore","Ricky","DL","SO","120249"
"29","Arizona","45","Lopez","Brandon","RB","SR","72734"
"29","Arizona","46","Horton Jr.","Donald","DL","JR","81707"
"29","Arizona","47","Crier","Keenyn","P","SO","120268"
"29","Arizona","48","Gronkowski","Rob","TE","SO","163131"
"29","Arizona","49","Mitchell","Earl","DL","JR","120255"
"29","Arizona","5","Grigsby","Nicolas","RB","SO","183831"
"29","Arizona","50","Kerley","Blake","OL","JR","81709"
"29","Arizona","51","Young","R.J.","LB","FR","183867"
"29","Arizona","54","Hall","Herman","OL","JR","183852"
"29","Arizona","55","Amituanai","Conan","DL","SO","120243"
"29","Arizona","57","Hayes","Jovon","OL","SO","120250"
"29","Arizona","58","Tuihalamaka","Apaiata","LB","FR","183862"
"29","Arizona","5G","Samoy","Jeremy","LB","JR","206302"
"29","Arizona","6","Ross","Devin","DB","JR","120262"
"29","Arizona","60","Wolder","Ricky","OL","SO","163140"
"29","Arizona","61","Bertoni","Jason","OL","JR","183877"
"29","Arizona","64","Baxter","Colin","OL","SO","120245"
"29","Arizona","66","Tretheway","James","OL","SR","120264"
"29","Arizona","67","Garcia","Phillip","OL","JR","183849"
"29","Arizona","7","Tuitama","Willie","QB","SR","81695"
"29","Arizona","70","Dotsy","Vaughn","OL","FR","183870"
"29","Arizona","71","Merrill","Chris","DL","FR","183856"
"29","Arizona","72","Biskin","Trace","OL","FR","183869"
"29","Arizona","74","Diaz","Mike","OL","JR","183848"
"29","Arizona","75","Longacre","Joe","OL","SR","72733"
"29","Arizona","76","Quinn","Kyle","OL","FR","183872"
"29","Arizona","77","Britton","Eben","OL","JR","81715"
"29","Arizona","78","Grant","Adam","OL","JR","81717"
"29","Arizona","79","Koehler","Solomon","DL","FR","183854"
"29","Arizona","8","Tuihalamaka","Vuna","LB","JR","183863"
"29","Arizona","80","Veal","Devin","WR","FR","163133"
"29","Arizona","81","Roberts","David","WR","FR","183860"
"29","Arizona","82","Criner","Juron","WR","FR","183847"
"29","Arizona","83","Reed","D'Aundre","DL","SO","120260"
"29","Arizona","84","Turner","Terrell","WR","JR","120266"
"29","Arizona","85","Douglas","David","WR","FR","183873"
"29","Arizona","86","Rivera","Rod","WR","JR","163135"
"29","Arizona","88","Simmons","A.J.","TE","SO","120263"
"29","Arizona","89","Barkum","Derick","WR","JR","174328"
"29","Arizona","9","Perkins","Joe","DB","SO","183858"
"29","Arizona","90","Barnes","Kenny","DL","FR","183846"
"29","Arizona","92","Austin","Dominique","DL","FR","183845"
"29","Arizona","93","Lewis","Josh","DL","JR","163136"
"29","Arizona","94","Mikaele","Lolomana","DL","SO","120254"
"29","Arizona","95","Ward","Jowyn","DL","FR","183865"
"29","Arizona","98","Philipp","Hans","DL","FR","183859"
"29","Arizona","99","Tuipulotu","Kaniela","DL","SO","163137"
"28","Arizona St.","0A","Carr","Deveron","DB","FR","183751"
"28","Arizona St.","0B","Smith","Brandon","WR","JR","101371"
"28","Arizona St.","0E","Lindsey","Chad","LB","JR","86966"
"28","Arizona St.","0F","Carr","Terell","DB","JR","183752"
"28","Arizona St.","0G","Crunkelton","Grant","DB","JR","84477"
"28","Arizona St.","0J","Stangel","Chasen","QB","FR","163051"
"28","Arizona St.","0K","Pickens","A.J.","WR","FR","183778"
"28","Arizona St.","1","Jones","Michael","WR","SR","69279"
"28","Arizona St.","10","Szakacsy","Samson","QB","FR","163052"
"28","Arizona St.","12","Carpenter","Rudy","QB","SR","69289"
"28","Arizona St.","13","McGaha","Chris","WR","JR","101359"
"28","Arizona St.","14","Nolan","Troy","DB","SR","101366"
"28","Arizona St.","15","Sullivan","Danny","QB","JR","101373"
"28","Arizona St.","16","Kimbrough","Nate","WR","SR","69303"
"28","Arizona St.","17","Smith","Travis","DB","JR","101372"
"28","Arizona St.","18","Aaron","Oliver","LB","FR","163060"
"28","Arizona St.","19","Tabach","Max","DB","SO","183785"
"28","Arizona St.","19","Team","","","","66555"
"28","Arizona St.","1D","Harkey","Cameron","DB","JR","163038"
"28","Arizona St.","1F","Fobbs-Valentino","Angelo","DB","SR","69327"
"28","Arizona St.","1G","Brown","Kamron","DB","SO","163029"
"28","Arizona St.","1H","Driscoll","Dustin","WR","SO","163034"
"28","Arizona St.","1J","Magee","Andrew","QB","FR","183789"
"28","Arizona St.","1K","Barnes","Jimmy","QB","JR","183746"
"28","Arizona St.","2","McFoy","Ryan","LB","JR","101358"
"28","Arizona St.","20","Woods","Jarrell","RB","JR","163058"
"28","Arizona St.","21","Bass","Ryan","RB","FR","183747"
"28","Arizona St.","22","Cox","Rodney","DB","SR","69305"
"28","Arizona St.","23","Jordan","Josh","DB","FR","183768"
"28","Arizona St.","24","Herring","Keegan","RB","SR","84481"
"28","Arizona St.","25","Nixon","Mike","LB","JR","101365"
"28","Arizona St.","26","Johnson","Keelan","WR","FR","183765"
"28","Arizona St.","28","Weber","Thomas","K","SO","101388"
"28","Arizona St.","29","Mellinger","Michael","RB","FR","183790"
"28","Arizona St.","2A","Clark","Jonathan","DB","FR","163031"
"28","Arizona St.","2B","Parker","Colin","DB","FR","163047"
"28","Arizona St.","2D","Simmons","Tony","WR","SO","234775"
"28","Arizona St.","3","Bolden","Omar","DB","SO","163061"
"28","Arizona St.","30","Anderson","Derrall","LB","FR","163025"
"28","Arizona St.","31","Nance","Dimitri","RB","JR","101363"
"28","Arizona St.","32","Battle","Avory","RB","FR","183749"
"28","Arizona St.","34","Brooks","James","DL","FR","163028"
"28","Arizona St.","35","Dixon","Giovannie","RB","FR","183754"
"28","Arizona St.","36","DeWitty","Shaun","RB","JR","86856"
"28","Arizona St.","37","Callaghan","Mike","DB","SO","101382"
"28","Arizona St.","38","Morrison","James","RB","FR","183775"
"28","Arizona St.","39","Skorupka","Ryan","LB","JR","183784"
"28","Arizona St.","3B","Singfield","Pierre","DB","JR","183783"
"28","Arizona St.","3E","Hollis","Kevin","RB","FR","183762"
"28","Arizona St.","3F","Flunder","Gerald","DB","FR","183758"
"28","Arizona St.","3J","Hankins","Trevor","K","SO","183761"
"28","Arizona St.","4","Robinson","Gerell","WR","FR","183780"
"28","Arizona St.","41","Lyons","Shelly","LB","FR","183770"
"28","Arizona St.","43","Reyes","Anthony","LB","SR","101386"
"28","Arizona St.","44","Goethel","Travis","LB","JR","101349"
"28","Arizona St.","45","Gasu","Spencer","DL","JR","183759"
"28","Arizona St.","46","Bereuter","Jeff","DL","JR","101340"
"28","Arizona St.","47","Munns","Gerald","LB","JR","101362"
"28","Arizona St.","48","Magee","Brandon","LB","FR","183771"
"28","Arizona St.","49","Vasquez","Luis","DL","SR","163057"
"28","Arizona St.","4B","Kastl","Cameron","OL","FR","183769"
"28","Arizona St.","4D","Atwell","Cole","K","FR","207185"
"28","Arizona St.","5","Taylor","Kerry","WR","SO","163054"
"28","Arizona St.","50","Guy","Lawrence","DL","FR","183760"
"28","Arizona St.","51","Jones","Otis","DL","FR","183767"
"28","Arizona St.","52","Wooten","Morris","LB","SR","163059"
