"Institution ID","Institution","Uniform Number","Last Name","First Name","Position","Year","Player ID"
"721","Air Force","96","Luebbe","Dana","DL","JR","400573"
"721","Air Force","95","Cannon","Riley","DL","SO","402609"
"721","Air Force","94","Miller","Cody","DL","SR","374955"
"721","Air Force","91","Timmerman","Troy","DL","SO","402617"
"721","Air Force","89","DeJulio","Nick","DL","SR","374951"
"721","Air Force","87","Hansen","Alexander","DL","FR","422338"
"721","Air Force","75","Kons","Jason","DL","SR","296908"
"721","Air Force","47","Champaign","Joseph","DL","SO","400447"
"721","Air Force","77","Kelly","Jerry","","","424822"
"721","Air Force","26","Hancock","Brent","","","424820"
"721","Air Force","19","Team","","","","66680"
"5","Akron","9A","Prather","Marcus","QB","FR","425363"
"5","Akron","6A","Easton","Dalton","QB","FR","425349"
"5","Akron","5A","Franco","Steve","QB","FR","425351"
"5","Akron","4A","Harding","Daniel","QB","FR","425355"
"5","Akron","16","Pohl","Kyle","QB","FR","387184"
"5","Akron","13","Williams","Dalton","QB","SR","423606"
"5","Akron","7","Chisholm","Jawon","RB","SO","371355"
"5","Akron","49","Allen","Christian","RB","FR","425337"
"5","Akron","3B","Hundley","Conor","RB","FR","423587"
"5","Akron","32","Hines","Quentin","RB","SR","423608"
"5","Akron","30","Green","Bryan","RB","FR","425354"
"5","Akron","2B","Murphy","Darryl","RB","FR","425360"
"5","Akron","2A","Jones","D.J.","RB","FR","425356"
"5","Akron","28","Staten","Marvin","RB","SO","387193"
"5","Akron","2","Alexander","Broderick","RB","JR","387156"
"5","Akron","17","Edwards","Wade","RB","FR","425350"
"5","Akron","10","Lawrence","Hakeem","RB","FR","423590"
"5","Akron","88","Dillard","Jerrod","WR","JR","271682"
"5","Akron","83","Frieson","Dee","WR","JR","271680"
"5","Akron","81","Goodman","Tyrell","WR","FR","423592"
"5","Akron","80","Pratt","Andrew","WR","FR","425362"
"5","Akron","35","Sconiers","Keith","WR","JR","371354"
"5","Akron","3","Smith","L.T.","WR","SO","371357"
"5","Akron","22","Williams","Tyler","WR","SO","387202"
"5","Akron","19","Proctor","Nolan","WR","JR","387207"
"5","Akron","15","Suel","Marquelo","WR","SR","371364"
"5","Akron","14","Potts","Dylan","WR","JR","371348"
"5","Akron","12","Davis","Imani","WR","FR","423605"
"5","Akron","11","D'Orazio","Zach","WR","FR","387165"
"5","Akron","87","Ritossa","Anthony","TE","SO","371365"
"5","Akron","86","Root","Jon","TE","JR","271684"
"5","Akron","84","Ladrach","Rhyne","TE","SR","184527"
"5","Akron","18","Fleming","Will","TE","JR","271661"
"5","Akron","68","Scifo","Sam","K","FR","425346"
"5","Akron","48","Stein","Robert","K","SO","387194"
"5","Akron","38","Paul","Zach","P","SO","387183"
"5","Akron","78","Lio","Micah","OL","SO","371362"
"5","Akron","77","Bohan","Andrew","OL","FR","387157"
"5","Akron","76","Pughsley","Jarrod","OL","JR","271677"
"5","Akron","75","Brumbaugh","Dylan","OL","FR","387159"
"5","Akron","74","Deneher","Drew","OL","FR","425344"
"5","Akron","71","Osborne","Quaison","OL","FR","423591"
"5","Akron","70","Casimos","Michael","OL","FR","425342"
"5","Akron","67","Switzer","Travis","OL","SO","387196"
"5","Akron","65","Bice","Adam","OL","SR","184522"
"5","Akron","64","Straight","Mitch","OL","SR","184520"
"5","Akron","62","Carroll","Rodney","OL","FR","425343"
"5","Akron","52","Rizzo","Vinnie","OL","SR","387188"
"5","Akron","43","Steiner","Adam","OL","SR","271668"
"5","Akron","93","Seeman","Connor","LB","JR","387191"
"5","Akron","8","Mangum","Kurt","LB","SR","423588"
"5","Akron","60","Gesell","Adammichael","LB","FR","425353"
"5","Akron","59","Rachal","John","LB","FR","425374"
"5","Akron","57","Baines","Keionne","LB","FR","425338"
"5","Akron","54","Evans","Dylan","LB","FR","423610"
"5","Akron","53","Brown","Jatavis","LB","FR","425339"
"5","Akron","50","Williams","Jamar","LB","SO","371359"
"5","Akron","5","Gilmer","Troy","LB","SR","184509"
"5","Akron","47","Ransom","Gary","LB","SO","387187"
"5","Akron","45","March","Justin","LB","SO","387179"
"5","Akron","44","Rossi","Nick","LB","SO","387210"
"5","Akron","41","Kennedy","Chuck","LB","JR","425358"
"5","Akron","37","Cunningham","Seth","LB","JR","371353"
"5","Akron","9","Commack","Avis","DB","SR","423589"
"5","Akron","6","Scott","DeAndre","DB","FR","425347"
"5","Akron","42","Peticca","Joseph","DB","SO","425361"
"5","Akron","4","Holmes","Anthony","DB","JR","371351"
"5","Akron","39","Turner","James","DB","FR","423609"
"5","Akron","34","Durant","Martel","DB","SO","425348"
"5","Akron","33","Richmond","Josh","DB","SR","184510"
"5","Akron","31","Lartey","Emmanuel","DB","JR","271666"
"5","Akron","29","Cheek","Bryce","DB","SO","387161"
"5","Akron","27","Robinson","Johnny","DB","SO","387189"
"5","Akron","26","Morgan","Devonte","DB","SO","387180"
"5","Akron","25","Blake","Micklos","DB","SR","369189"
"5","Akron","24","Washington","Carl","DB","SO","387198"
"5","Akron","23","Ford","Bre'","DB","SO","387169"
"5","Akron","21","Alexander","Bill","DB","JR","387155"
"5","Akron","20","Freeman","Malachi","DB","JR","423607"
"5","Akron","1B","Senter","John","DB","SO","387192"
"5","Akron","1A","Graves","Sean","DB","JR","387171"
"5","Akron","99","Price","James","DL","SO","387186"
"5","Akron","98","Skolmutch","Paul","DL","JR","371369"
"5","Akron","96","Horner","Alfonso","DL","FR","423594"
"5","Akron","95","Young","Robert","DL","JR","387205"
"5","Akron","94","Johnson","Rakhim","DL","FR","425357"
"5","Akron","92","Martin","Daryan","DL","FR","425359"
"5","Akron","91","Presley","Albert","DL","JR","423593"
"5","Akron","90","Griggs","J.D.","DL","SR","387174"
"5","Akron","79","Davis","Mike","DL","FR","393345"
"5","Akron","72","Petrides","Joe","DL","JR","387208"
"5","Akron","63","Garrett","Varnell","DL","SO","425352"
"5","Akron","58","Caponi","Nico","DL","JR","370867"
"5","Akron","56","Williams","Isaiah","DL","SO","387201"
"5","Akron","55","Turner","Jamel","DL","FR","423611"
"5","Akron","40","Bailey","Austin","DL","JR","369191"
"5","Akron","36","Grice","Cody","DL","FR","387173"
"5","Akron","19","Team","","","","66540"
"8","Alabama","9B","Ellison","Dustin","QB","SO","406507"
"8","Alabama","6","Sims","Blake","QB","SO","360719"
"8","Alabama","1D","Reed","Ty","QB","JR","406525"
"8","Alabama","14","Aldag","Edward","QB","FR","406482"
"8","Alabama","12","Ely","Phillip","QB","FR","378007"
"8","Alabama","11","Morris","Alec","QB","FR","406521"
"8","Alabama","10","McCarron","A.J.","QB","JR","271941"
"8","Alabama","45","Fowler","Jalston","RB","JR","360738"
"8","Alabama","42","Lacy","Eddie","RB","JR","271939"
"8","Alabama","40","Duncan","Spencer","RB","SO","417624"
"8","Alabama","4","Yeldon","T.J.","RB","FR","406533"
"8","Alabama","3E","Roberts","Trey","RB","FR","417822"
"8","Alabama","34","Howell","Ben","RB","SR","360722"
"8","Alabama","17","Drake","Kenyan","RB","FR","406509"
"8","Alabama","1","Hart","Dee","RB","FR","378011"
"8","Alabama","9","Cooper","Amari","WR","FR","406504"
"8","Alabama","88","Magee","Josh","WR","FR","406519"
"8","Alabama","87","Barrineau","Parker","WR","FR","406499"
"8","Alabama","83","Norwood","Kevin","WR","JR","271945"
"8","Alabama","81","Woodson, Jr.","Danny","WR","FR","394048"
"8","Alabama","80","Shinn","Marvin","WR","FR","378028"
"8","Alabama","8","Jones","Cyrus","WR","FR","406515"
"8","Alabama","7","Bell","Kenny","WR","JR","271927"
"8","Alabama","5D","Black","Chris","WR","FR","406502"
"8","Alabama","3B","Polk","Marcus","WR","SO","406524"
"8","Alabama","2D","McAlister","Nathan","WR","JR","360723"
"8","Alabama","22","Jones","Christion","WR","SO","378014"
"8","Alabama","2","White","DeAndrew","WR","SO","360713"
"8","Alabama","1C","Williams","Nick","WR","JR","271956"
"8","Alabama","89","Williams","Michael","TE","SR","184815"
"8","Alabama","85","Faciane","Malcom","TE","FR","378008"
"8","Alabama","84","Vogler","Brian","TE","SO","360749"
"8","Alabama","82","Jones","Harrison","TE","SO","378015"
"8","Alabama","46","Nysewander","Michael","TE","SO","406523"
"8","Alabama","41","Fretiag","Kurt","TE","FR","406510"
"8","Alabama","31","Johnson","Kelly","TE","SR","417591"
"8","Alabama","21","Calloway","Brent","TE","FR","377999"
"8","Alabama","99","Griffith","Adam","K","FR","406512"
"8","Alabama","98","Drake","Dillon","K","SO","406506"
"8","Alabama","5","Shelley","Jeremy","K","SR","271950"
"8","Alabama","43","Foster","Cade","K","JR","360736"
"8","Alabama","4D","Whorton","Wilson","P","SO","406531"
"8","Alabama","2F","Mandell","Cody","P","JR","360729"
"8","Alabama","79","Shepherd","Austin","OL","SO","360748"
"8","Alabama","78","Lindsay","Chad","OL","SO","360747"
"8","Alabama","77","Kouandjio","Arie","OL","SO","360765"
"8","Alabama","76","Fluker","D.J.","OL","JR","271933"
"8","Alabama","75","Jones","Barrett","OL","SR","184811"
"8","Alabama","74","Gulledge","Caleb","OL","FR","406513"
"8","Alabama","71","Kouandjio","Cyrus","OL","SO","378023"
"8","Alabama","70","Kelly","Ryan","OL","FR","378017"
"8","Alabama","69","Waldrop","Paul","OL","FR","406530"
"8","Alabama","68","Luatua","Isaac","OL","FR","378025"
"8","Alabama","67","Shine","Alex","OL","FR","406526"
"8","Alabama","65","Warmack","Chance","OL","SR","271955"
"8","Alabama","63","Williams","Kellen","OL","JR","360745"
"8","Alabama","61","Steen","Anthony","OL","JR","271953"
"8","Alabama","5C","Tinker","Carson","OL","SR","184807"
"8","Alabama","5B","Joiner","Aaron","OL","SR","360796"
"8","Alabama","5A","Taylor","M.K.","OL","JR","378031"
"8","Alabama","59","Nicholson","Harold","OL","SO","417978"
"8","Alabama","58","Greene","Brandon","OL","FR","406511"
"8","Alabama","50","Taylor","Alphonse","OL","FR","406528"
"8","Alabama","1E","Raines","Russell","OL","JR","271947"
"8","Alabama","7A","Anderson","Ryan","LB","FR","406483"
"8","Alabama","55","Dickerson","Josh","LB","SO","378021"
"8","Alabama","4B","Hubbard","Adrian","LB","SO","360735"
"8","Alabama","48","Harrell","Rowdy","LB","SR","406534"
"8","Alabama","36","Hayes","Tyler","LB","FR","406514"
"8","Alabama","35","Johnson","Nico","LB","SR","271935"
"8","Alabama","33","Depriest","Trey","LB","SO","378004"
"8","Alabama","32","Mosley","C.J.","LB","JR","360731"
"8","Alabama","30","Devall","Denzel","LB","FR","406505"
"8","Alabama","2A","Patrick","Tana","LB","JR","417738"
"8","Alabama","25","Lee","Dillon","LB","FR","406518"
"8","Alabama","19","Atchison","Jonathan","LB","JR","271926"
"8","Alabama","18","Ragland","Reggie","LB","FR","417962"
"8","Alabama","6A","Clinton-Dix","Haha","DB","SO","378003"
"8","Alabama","3D","Bierbower","Jerrod","DB","SO","417592"
"8","Alabama","3C","Castille","Caleb","DB","SO","360732"
"8","Alabama","37","Lester","Robert","DB","SR","184795"
"8","Alabama","3","Sunseri","Vinnie","DB","SO","378029"
"8","Alabama","2E","Bush","Hunter","DB","SR","360819"
"8","Alabama","28","Milliner","DeMarcus","DB","JR","360728"
"8","Alabama","27","Perry","Nick","DB","JR","360727"
"8","Alabama","26","Collins","Landon","DB","FR","406503"
"8","Alabama","24","Smith","Geno","DB","FR","406527"
"8","Alabama","23","Washington","Jabriel","DB","FR","378033"
"8","Alabama","20","Williams","Jarrick","DB","JR","360721"
"8","Alabama","1F","Cook","Levi","DB","SR","378019"
"8","Alabama","1B","Watkins","Ranzell","DB","JR","360741"
"8","Alabama","1A","Fulton","John","DB","JR","360717"
"8","Alabama","16","Sylve","Bradley","DB","FR","378030"
"8","Alabama","15","Williams","Eddie","DB","FR","406532"
"8","Alabama","13","Belue","Deion","DB","JR","406500"
"8","Alabama","9A","Dial","Quinton","DL","SR","378005"
"8","Alabama","95","Lake","Darren","DL","FR","406517"
"8","Alabama","94","Ball","Dakota","DL","FR","406498"
"8","Alabama","93","Bonds","Chris","DL","JR","271929"
"8","Alabama","92","Square","Damion","DL","SR","184816"
"8","Alabama","8B","Kirven","Korren","DL","FR","406516"
"8","Alabama","8A","Pagan","Jeoffrey","DL","SO","378026"
"8","Alabama","64","Newsome","Michael","DL","SO","406522"
"8","Alabama","62","Ivory","Brandon","DL","SO","360744"
"8","Alabama","57","Pettway","D.J.","DL","FR","378027"
"8","Alabama","56","Ming","William","DL","JR","271942"
"8","Alabama","54","Williams","Jesse","DL","SR","378034"
"8","Alabama","53","Orr","Anthony","DL","SO","360742"
"8","Alabama","52","Tomlinson","Dalvin","DL","FR","406529"
"8","Alabama","51","Love","Wilson","DL","FR","378024"
"8","Alabama","49","Stinson","Ed","DL","JR","271954"
"8","Alabama","47","Dickson","Xzavier","DL","SO","378006"
"8","Alabama","44","Fanning","Lamichael","DL","FR","378009"
"8","Alabama","19","Team","","","","66543"
"29","Arizona","10","Scott","Matt","QB","SR","183861"
"29","Arizona","0I","Allen","Javelle","QB","FR","419413"
"29","Arizona","0G","Denker","B.J.","QB","JR","402087"
"29","Arizona","45","Taylor","Elliott","RB","SR","402089"
"29","Arizona","34","Nwoko","Greg","RB","SR","183857"
"29","Arizona","32","Washington","JT","RB","FR","412508"
"29","Arizona","31","Tutogi","Taimi","RB","SR","270814"
"29","Arizona","3","Jenkins","Daniel","RB","JR","270807"
"29","Arizona","25","Carey","Ka'Deem","RB","SO","374841"
"29","Arizona","23","Baker","Jared","RB","FR","374838"
"29","Arizona","0B","Butler","Kylan","RB","JR","324303"
"29","Arizona","8D","Willet","Sean","WR","JR","412506"
"29","Arizona","80","Richards","David","WR","FR","374859"
"29","Arizona","8","Morrison","Richard","WR","JR","324308"
"29","Arizona","4","Buckner","Dan","WR","SR","374840"
"29","Arizona","30","Jackson","Johnny","WR","FR","402088"
"29","Arizona","29","Hill","Austin","WR","SO","324317"
"29","Arizona","1W","Bennett","Jarrell","WR","FR","416140"
"29","Arizona","18","Miller","Terrence","WR","SR","296710"
"29","Arizona","16","Wharton","Garic","WR","SO","324315"
"29","Arizona","11","Slavin","Tyler","WR","SO","324311"
"29","Arizona","0D","Onwuasor","Patrick","WR","FR","402086"
"29","Arizona","87","Robinson","Drew","TE","SR","374861"
"29","Arizona","83","Cooper","Michael","TE","SO","402079"
"29","Arizona","48","Salazar","Jaime","K","SR","374862"
"29","Arizona","41","Skowron","Casey","K","FR","419415"
"29","Arizona","15","Bonano","John","K","SR","402075"
"29","Arizona","39","Riggleman","Drew","P","FR","402092"
"29","Arizona","13","Dugandzic","Kyle","P","SR","374843"
"29","Arizona","7E","Zink","Shane","OL","SR","270817"
"29","Arizona","79","Spurgeon","Trent","OL","SO","355913"
"29","Arizona","77","Maiava","Lene","OL","FR","402082"
"29","Arizona","76","Quinn","Kyle","OL","SR","183872"
"29","Arizona","74","Arzouman","Jacob","OL","FR","402076"
"29","Arizona","73","Ebbele","Fabbians","OL","SO","374844"
"29","Arizona","72","Biskin","Trace","OL","SR","183869"
"29","Arizona","70","Gross","T.D.","OL","FR","412524"
"29","Arizona","69","Bender-Ramsay","Eric","OL","JR","324301"
"29","Arizona","68","Baucus","Mickey","OL","SO","355914"
"29","Arizona","64","Faafoi","Faitele","OL","FR","402081"
"29","Arizona","63","Chacon","Brian","OL","SO","402078"
"29","Arizona","62","Putton","Chris","OL","JR","355874"
"29","Arizona","61","Bundage","Cayman","OL","FR","412513"
"29","Arizona","59","Boyster","Beau","OL","FR","412512"
"29","Arizona","54","Bachman","Addison","OL","SR","374837"
"29","Arizona","50","Gorham","Chase","OL","JR","324307"
"29","Arizona","9","Dozier","C.J.","LB","FR","402080"
"29","Arizona","57","Ippolito","Cody","LB","FR","412511"
"29","Arizona","53","Jackson","Sir Thomas","LB","FR","412510"
"29","Arizona","47","Williams","Shadow","LB","FR","412509"
"29","Arizona","44","Hankins","Robert","LB","SO","374848"
"29","Arizona","33","Fischer","Jake","LB","JR","270815"
"29","Arizona","2C","Conwell","Dakota","LB","FR","402096"
"29","Arizona","2","Flowers","Marquis","LB","JR","324306"
"29","Arizona","19","Hobson","Hank","LB","SO","374849"
"29","Arizona","7","Watley","Mark","DB","SR","270813"
"29","Arizona","6","McKnight","Johnathan","DB","SO","355873"
"29","Arizona","5","Richardson","Shaquille","DB","JR","350875"
"29","Arizona","46","Brady","Blake","DB","SO","402077"
"29","Arizona","38","Tevis","Jared","DB","SO","400226"
"29","Arizona","36","Miles","Vince","DB","FR","402083"
"29","Arizona","2I","Samuels","Justin","DB","JR","402097"
"29","Arizona","27","Allah","Jamar","DB","FR","412507"
"29","Arizona","26","Grandon","Jourdan","DB","SO","374847"
"29","Arizona","21","Bondurant","Tra'Mayne","DB","SO","396525"
"29","Arizona","20","Ermisch","Trevor","DB","SO","399970"
"29","Arizona","1X","Hall","Adam","DB","JR","270812"
"29","Arizona","1J","Sanders","Yamen","DB","FR","419412"
"29","Arizona","1E","Capers","Wayne","DB","FR","416139"
"29","Arizona","1A","Parks","William","DB","FR","412505"
"29","Arizona","17","Rainey","Derrick","DB","JR","324309"
"29","Arizona","99","Kelly","Kyle","DL","FR","402094"
"29","Arizona","98","Hood","Tevin","DL","JR","402093"
"29","Arizona","96","Mobley","Willie","DL","SR","355875"
"29","Arizona","95","Ward","Jowyn","DL","SR","402084"
"29","Arizona","93","DeRego","Lamar","DL","SR","374842"
"29","Arizona","92","Austin","Dominique","DL","SR","402073"
"29","Arizona","91","Tuihalamaka","Sione","DL","JR","270821"
"29","Arizona","90","Pettinato","Dan","DL","SO","374858"
"29","Arizona","84","Gilbert","Reggie","DL","SO","402074"
"29","Arizona","75","Taula","Kirifi","DL","SO","374863"
"29","Arizona","71","Merrill","Chris","DL","SR","402090"
"29","Arizona","52","Ndiaye","Dame","DL","FR","374855"
"29","Arizona","43","Washington","Justin","DL","JR","324314"
"29","Arizona","40","Murphy","Brendan","DL","JR","419414"
"29","Arizona","0C","Bush-Loo","Keoni","DL","FR","412504"
"29","Arizona","19","Team","","","","66556"
"28","Arizona St.","2","Bercovici","Mike","QB","SO","384593"
"28","Arizona St.","1L","Lewis","Danny","QB","FR","384611"
"28","Arizona St.","18","Eubank","Michael","QB","FR","384600"
"28","Arizona St.","14","Woods","Ryan","QB","JR","411206"
"28","Arizona St.","10","Kelly","Taylor","QB","SO","359088"
"28","Arizona St.","8","Foster","D.J.","RB","FR","411174"
"28","Arizona St.","6","Marshall","Cameron","RB","SR","270733"
"28","Arizona St.","5","Lewis","Deantre","RB","SO","359092"
"28","Arizona St.","3R","Robinson","R.J.","RB","JR","359099"
"28","Arizona St.","37","Alexander","Dante","RB","SO","411175"
"28","Arizona St.","30","Davis","Terrell","RB","FR","411180"
"28","Arizona St.","28","Clark","Danny","RB","FR","384597"
"28","Arizona St.","22","Morrison","James","RB","SR","183775"
"28","Arizona St.","1","Grice","Marion","RB","JR","411170"
"28","Arizona St.","9","Pickens","A.J.","WR","SR","183778"
"28","Arizona St.","8R","Rasmusson","Parker","WR","FR","411197"
"28","Arizona St.","89","Gammage","Frederick","WR","FR","411184"
"28","Arizona St.","88","Blandin","Josiah","WR","FR","411177"
"28","Arizona St.","85","Holmes","Karl","WR","FR","384621"
"28","Arizona St.","84","Favor","Tevin","WR","SO","411181"
"28","Arizona St.","82","Ozier","Kevin","WR","JR","270737"
"28","Arizona St.","81","Chambers","Gary","WR","FR","384596"
"28","Arizona St.","80","Holliday","J.J.","WR","JR","270724"
"28","Arizona St.","7","Middlebrooks","Kyle","WR","JR","359096"
"28","Arizona St.","4","Agwuenu","Alonzo","WR","JR","411172"
"28","Arizona St.","32","Miles","Jamal","WR","SR","270735"
"28","Arizona St.","3","Smith","Richard","WR","FR","411203"
"28","Arizona St.","2M","Masifilo","Daniel","WR","SO","384613"
"28","Arizona St.","15","Ross","Rashad","WR","SR","384617"
"28","Arizona St.","87","Coyle","Chris","TE","JR","270720"
"28","Arizona St.","83","Kohl","Kody","TE","FR","411190"
"28","Arizona St.","48","Bykovskiy","Alex","TE","FR","390354"
"28","Arizona St.","44","Smith","Max","TE","JR","270740"
"28","Arizona St.","20","Washington","Marcus","TE","SO","359111"
"28","Arizona St.","17","Rogers","Darwin","TE","JR","411198"
"28","Arizona St.","98","Jackson","Dillon","K","JR","411189"
"28","Arizona St.","97","Mora","Jon","K","JR","411195"
"28","Arizona St.","25","Garoutte","Alex","K","SO","359086"
"28","Arizona St.","47","Hubner","Josh","P","SR","384605"
"28","Arizona St.","79","Sarafin","Chip","OL","SO","359101"
"28","Arizona St.","78","Johnson","Kyle","OL","SR","183766"
"28","Arizona St.","77","McCray","Stephon","OL","FR","411192"
"28","Arizona St.","76","Latu","Mo","OL","FR","384610"
"28","Arizona St.","75","McGehee","William","OL","SO","411193"
"28","Arizona St.","74","Douglas","Jamil","OL","SO","359083"
"28","Arizona St.","73","Teofilo","Vi","OL","FR","384619"
"28","Arizona St.","72","Sampson","Andrew","OL","SR","183781"
"28","Arizona St.","71","Schwab","Brice","OL","SR","411201"
"28","Arizona St.","67","Koebensky","Kody","OL","JR","270729"
"28","Arizona St.","64","Wahlstrom","Easton","OL","FR","411204"
"28","Arizona St.","62","Finkenberg","Evan","OL","JR","270723"
"28","Arizona St.","5A","Ajawara","Sil","OL","SO","359072"
"28","Arizona St.","57","Goodman","Evan","OL","FR","411185"
"28","Arizona St.","56","Goodman","Devin","OL","FR","384603"
"28","Arizona St.","54","Sulka","Tyler","OL","SO","359107"
"28","Arizona St.","5T","Taylor","Grandville","LB","JR","359108"
"28","Arizona St.","58","Fiso","Salamo","LB","FR","411182"
"28","Arizona St.","57","Beatty","Charles","LB","SR","384622"
"28","Arizona St.","55","Franklin","Jason","LB","SO","411183"
"28","Arizona St.","53","Johnson","Brandon","LB","JR","270726"
"28","Arizona St.","52","Bradford","Carl","LB","SO","359076"
"28","Arizona St.","46","Koniseti","Kipeli","LB","JR","384609"
"28","Arizona St.","41","Haman","Brock","LB","FR","411186"
"28","Arizona St.","38","Marshall","Isreal","LB","FR","384612"
"28","Arizona St.","34","Rowe","Matthew","LB","FR","411199"
"28","Arizona St.","31","Jones","Anthony","LB","JR","270727"
"28","Arizona St.","0Z","Mendoza","Carlos","LB","FR","411173"
"28","Arizona St.","0S","Martin","Steffon","LB","JR","411171"
"28","Arizona St.","0M","Magee","Brandon","LB","SR","411191"
"28","Arizona St.","39","Anderson","Kevin","DB","SO","359073"
"28","Arizona St.","36","Williams","Luke","DB","SO","411205"
"28","Arizona St.","35","Kennedy Jr.","Ronald","DB","JR","270728"
"28","Arizona St.","2D","Bradshaw","Dwain","DB","JR","411178"
"28","Arizona St.","2B","Bishop","Ezekiel","DB","FR","384594"
"28","Arizona St.","29","McCullen","Shane","DB","JR","270734"
"28","Arizona St.","24","Irabor","Osahon","DB","JR","270725"
"28","Arizona St.","21","Young","Chris","DB","JR","411207"
"28","Arizona St.","1R","Wadood","Rashad","DB","SO","384620"
"28","Arizona St.","1O","Johnson","Oliver","DB","JR","411188"
"28","Arizona St.","1M","Moeakiola","Viliami","DB","FR","411194"
"28","Arizona St.","1J","Johnson","Keelan","DB","SR","183765"
"28","Arizona St.","1C","Carr","Deveron","DB","SR","183751"
"28","Arizona St.","19","Ayers","Kevin","DB","SR","384591"
"28","Arizona St.","16","Bryant","Jarrid","DB","JR","270717"
"28","Arizona St.","14","Eason","Joe","DB","FR","384599"
"28","Arizona St.","0N","Nelson","Robert","DB","JR","384615"
"28","Arizona St.","0D","Darby","Alden","DB","JR","359081"
"28","Arizona St.","9S","Sheffield","Jake","DL","JR","411202"
"28","Arizona St.","99","Pennell","Mike","DL","JR","411196"
"28","Arizona St.","96","Tuitea","Toa","DL","SR","183787"
"28","Arizona St.","95","Conway","Gannon","DL","JR","411179"
"28","Arizona St.","93","O'Grady","Sean","DL","FR","384616"
"28","Arizona St.","92","Hood","Jaxon","DL","FR","411187"
"28","Arizona St.","91","Baldock","Cutter","DL","FR","384592"
"28","Arizona St.","90","Sutton","Will","DL","JR","270742"
"28","Arizona St.","68","Adams","Corey","DL","SR","270716"
"28","Arizona St.","61","Ryan","C.J.","DL","JR","411200"
"28","Arizona St.","49","McDonald","Jordan","DL","SO","359095"
