"Institution ID","Institution","Uniform Number","Last Name","First Name","Position","Year","Player ID"
"5","Akron","12","Bruce","Jeremy","WR","SR","184502"
"5","Akron","13","Shead","Shane","DL","SO","163618"
"5","Akron","14","Miller","Thomas","DB","FR","271629"
"5","Akron","15","Byrd","Marvase","DB","FR","184517"
"5","Akron","16","Nicely","Patrick","QB","FR","271662"
"5","Akron","17","Shuford","Norman","RB","FR","184496"
"5","Akron","18","Fleming","Will","LB","FR","271661"
"5","Akron","19","Procter","Nolan","WR","FR","271663"
"5","Akron","19","Team","","","","66540"
"5","Akron","1A","Weaver","Diamond","DB","JR","271652"
"5","Akron","1B","Burney","Nate","RB","JR","271651"
"5","Akron","1G","Graham","Miguel","DB","SR","163600"
"5","Akron","1M","Marchese","T.J.","K","FR","296288"
"5","Akron","1Z","Zetts","Tim","QB","SR","296292"
"5","Akron","2","Carter","Jalil","DB","JR","163595"
"5","Akron","20","Thomas","Mike","LB","JR","184505"
"5","Akron","21","Jones","Andre","WR","SR","120717"
"5","Akron","22","Alexander","Broderick","RB","FR","271664"
"5","Akron","23","Fobbs","Sean","LB","JR","163599"
"5","Akron","24","Williams","Aaron","LB","SO","163627"
"5","Akron","25","Torrence","DeVoe","RB","FR","184498"
"5","Akron","26","Davis","Kevin","DB","JR","184508"
"5","Akron","27","Cobham","Wayne","DB","SR","120710"
"5","Akron","28","Kabir","Amin","LB","SR","120701"
"5","Akron","29","Greenwood","Randy","WR","FR","271665"
"5","Akron","2A","Wackerly","Jared","QB","FR","184497"
"5","Akron","3","Martin","Dale","RB","SO","271654"
"5","Akron","31","Emmanuel","Lartey","DB","FR","271666"
"5","Akron","32","Tuzze","Joe","RB","SR","85491"
"5","Akron","33","Richmond","Josh","DB","FR","184510"
"5","Akron","34","Wagner","Brian","LB","FR","184511"
"5","Akron","37","Rogovic","Branko","K","JR","184513"
"5","Akron","38","Stec","John","P","SR","120705"
"5","Akron","39","Tony","Longo","LB","FR","271667"
"5","Akron","3B","Bertsch","Ben","DL","FR","271653"
"5","Akron","4","Province","Jared","LB","FR","184512"
"5","Akron","41","Morefield","LeVon","DB","JR","120724"
"5","Akron","42","Dawson","Larry","RB","FR","184515"
"5","Akron","43","Steiner","Adam","OL","FR","271668"
"5","Akron","44","Homayed","Abdullah","DL","FR","271669"
"5","Akron","45","Iveljic","Igor","K","JR","184458"
"5","Akron","46","Alexander","Bill","DB","FR","271670"
"5","Akron","47","Balaam","Al-Teric","LB","SR","85459"
"5","Akron","48","Campbell","Tyler","DB","JR","163593"
"5","Akron","49","Little","Matt","LB","SO","163605"
"5","Akron","4A","Cope","Nathan","RB","SO","271655"
"5","Akron","4R","Rash","Joe","DL","SO","163613"
"5","Akron","5","Rodgers","Matt","QB","SO","163614"
"5","Akron","50","James","Heiss","LB","FR","271671"
"5","Akron","51","Bates","Elliott","OL","SR","85461"
"5","Akron","53","Ronsman","Dan","DL","SO","163615"
"5","Akron","54","Fraley","Blake","LB","FR","271672"
"5","Akron","55","Jones","Antoine","DL","JR","271673"
"5","Akron","56","Sewell","Almondo","DL","JR","163617"
"5","Akron","57","Schuler","Nate","LB","FR","184518"
"5","Akron","58","Lemon","Marcus","LB","SR","271674"
"5","Akron","5A","Gilmer","Troy","LB","FR","184509"
"5","Akron","6","Brown","Curtis","WR","SO","120718"
"5","Akron","60","Marcoux","Dan","DL","SO","163606"
"5","Akron","62","Hamburg","Aaron","OL","SO","184521"
"5","Akron","63","Pachuta","Joe","OL","FR","271675"
"5","Akron","64","Straight","Mitch","OL","FR","184520"
"5","Akron","65","Bice","Adam","DL","FR","184522"
"5","Akron","66","McCarthy","Sean","OL","FR","184523"
"5","Akron","67","Odofin","Deni","DL","JR","163609"
"5","Akron","68","Colosimo","Andrew","OL","FR","184524"
"5","Akron","69","Estrada","Casey","OL","SR","163597"
"5","Akron","6A","Waller","Manley","DB","SO","184499"
"5","Akron","7","Miller","Dashan","WR","SR","184528"
"5","Akron","70","Simkovich","Paul","OL","SO","163619"
"5","Akron","71","Ward","Mike","OL","JR","120706"
"5","Akron","72","Kasparek","Zac","OL","SO","163603"
"5","Akron","73","Anderson","Jake","OL","SO","163589"
"5","Akron","74","Johnston","Derek","DL","FR","271676"
"5","Akron","75","Woods","Corey","OL","JR","120707"
"5","Akron","76","Pughsley","Jarod","OL","FR","271677"
"5","Akron","77","Vidovic","Joe","OL","FR","271678"
"5","Akron","78","Anderson","Zack","OL","SR","85458"
"5","Akron","79","Sekinger","Jason","OL","JR","120722"
"5","Akron","8","Lemon","Shawn","LB","JR","163604"
"5","Akron","80","Brown","Nadir","WR","FR","184526"
"5","Akron","81","Meriwether","Anthony","WR","FR","271679"
"5","Akron","82","Rajek","Viktor","LB","JR","120728"
"5","Akron","83","Frieson","Dee","WR","FR","271680"
"5","Akron","84","Ladrach","Rhyne","TE","FR","184527"
"5","Akron","85","Weber","Kyle","TE","JR","271681"
"5","Akron","87","Sandilands","Richard","WR","JR","120721"
"5","Akron","88","Dillard","Jerrod","WR","FR","271682"
"5","Akron","8A","Campbell","Zack","P","SO","163594"
"5","Akron","8L","LaFrance","Jeremy","WR","JR","271659"
"5","Akron","9","Pride","Gary","WR","SO","163612"
"5","Akron","91","Bridenbaugh","Nick","DL","SO","271683"
"5","Akron","92","Bain","Ryan","DL","SR","184529"
"5","Akron","95","Root","Jon","TE","FR","271684"
"5","Akron","96","Hazime","Hasan","DL","SO","184531"
"5","Akron","97","Harvey","James","DL","SO","184532"
"5","Akron","98","Legger","Nick","TE","SR","120723"
"5","Akron","99","Stewart","Cowles","DL","SO","163621"
"5","Akron","9A","Richardson","Doug","DB","JR","184501"
"5","Akron","9P","Petrides","Joe","TE","FR","271660"
"8","Alabama","1","Rogers","Chris","DB","SR","120915"
"8","Alabama","10","Harris","Jerrell","DB","SO","184782"
"8","Alabama","10","McCarron","A.J.","QB","FR","271941"
"8","Alabama","11","Gibson","Brandon","WR","SO","163879"
"8","Alabama","12","McElroy","Greg","QB","JR","120924"
"8","Alabama","13","Reamer","Cory","DB","SR","84901"
"8","Alabama","15","Hanks","Darius","WR","SO","163881"
"8","Alabama","16","Darrah","Thomas","QB","SO","163899"
"8","Alabama","17","Smelley","Brad","TE","SO","184788"
"8","Alabama","18","Woodson","Rod","DB","FR","271957"
"8","Alabama","19","Team","","","","66543"
"8","Alabama","1A","Gray","Hampton","DB","SR","184793"
"8","Alabama","1B","DuBose","DeMarcus","LB","SO","271932"
"8","Alabama","1C","Strickland","William","WR","SO","271958"
"8","Alabama","1D","Tinker","Carson","OL","SO","184807"
"8","Alabama","1E","Raines","Russell","OL","FR","271947"
"8","Alabama","1F","Scott","B.J.","DB","SO","184779"
"8","Alabama","1G","Thomas","Heath","P","SR","120935"
"8","Alabama","1H","Chapman","Josh","DL","JR","163872"
"8","Alabama","1J","Bullard","Drew","LB","SO","184814"
"8","Alabama","1K","Shelley","Jeremy","K","FR","271950"
"8","Alabama","1L","Ezell","Robert","WR","JR","184786"
"8","Alabama","2","Jackson","Star","QB","FR","184780"
"8","Alabama","20","King","Tyrone","DB","SR","163885"
"8","Alabama","21","Kirkpatrick","Dre","DB","FR","271938"
"8","Alabama","22","Ingram","Mark","RB","SO","184790"
"8","Alabama","23","Green","Robby","DB","SO","184791"
"8","Alabama","24","Johnson","Marquis","DB","SR","120927"
"8","Alabama","25","McClain","Rolando","LB","JR","163888"
"8","Alabama","26","Sharrief","Ali","DB","SR","120928"
"8","Alabama","27","Woodall","Justin","DB","SR","120929"
"8","Alabama","28","Arenas","Javier","DB","SR","120930"
"8","Alabama","29","Grant","Terry","RB","JR","120916"
"8","Alabama","2A","Patrick","Tana","LB","FR","271946"
"8","Alabama","3","Jackson","Kareem","DB","JR","163884"
"8","Alabama","30","Hightower","Dont'a","LB","SO","184799"
"8","Alabama","32","Anders","Eryk","LB","SR","120934"
"8","Alabama","33","Marrow","Mike","RB","FR","271940"
"8","Alabama","34","Griffin","Jeramie","RB","SO","163880"
"8","Alabama","35","Johnson","Nico","LB","FR","271935"
"8","Alabama","36","Jordan","Chris","LB","SO","184794"
"8","Alabama","37","Lester","Robert","DB","FR","184795"
"8","Alabama","39","Pennington","Kyle","DB","JR","184796"
"8","Alabama","3A","Richardson","Trent","RB","FR","271948"
"8","Alabama","4","Maze","Marquis","WR","SO","163887"
"8","Alabama","40","Huber","Baron","RB","SR","120938"
"8","Alabama","41","Upshaw","Courtney","LB","SO","184800"
"8","Alabama","42","Lacy","Eddie","RB","FR","271939"
"8","Alabama","44","Benson","Alex","LB","SR","271928"
"8","Alabama","47","Stinson","Ed","LB","FR","271954"
"8","Alabama","48","Sikes","Travis","WR","JR","120943"
"8","Alabama","49","Atchison","Jonathan","LB","FR","271926"
"8","Alabama","4A","Barron","Mark","DB","SO","184781"
"8","Alabama","5","Upchurch","Roy","RB","SR","120914"
"8","Alabama","50","Selman","Brian","OL","SR","120953"
"8","Alabama","51","DeJohn","Michael","LB","JR","163875"
"8","Alabama","52","McCullough","Alfred","DL","SO","163889"
"8","Alabama","54","Harbin","Glenn","DL","FR","184803"
"8","Alabama","55","Williams","Chavis","DL","JR","163895"
"8","Alabama","56","Ming","William","DL","FR","271942"
"8","Alabama","57","Dareus","Marcell","DL","SO","184805"
"8","Alabama","58","Gentry","Nick","DL","SO","235756"
"8","Alabama","59","Moore","Brandon","DL","FR","271943"
"8","Alabama","6","Goode","Demetrius","RB","SO","184783"
"8","Alabama","60","Williams","David","OL","FR","184809"
"8","Alabama","61","Steen","Anthony","OL","FR","271953"
"8","Alabama","62","Cody","Terrence","DL","SR","184808"
"8","Alabama","64","Murphy","Kerry","DL","FR","271944"
"8","Alabama","65","Warmack","Chance","OL","FR","271955"
"8","Alabama","66","Motley","Brian","OL","JR","120954"
"8","Alabama","67","Boswell","John Michael","OL","SO","184818"
"8","Alabama","68","Pharr","Taylor","OL","JR","120955"
"8","Alabama","7","Fitzgerald","P.J.","P","SR","120919"
"8","Alabama","71","Skelton","Allen","OL","SO","271952"
"8","Alabama","72","Love","Tyler","OL","FR","184810"
"8","Alabama","73","Vlachos","William","OL","JR","163892"
"8","Alabama","74","Ross","David","OL","JR","120958"
"8","Alabama","75","Jones","Barrett","OL","FR","184811"
"8","Alabama","76","Fluker","D.J.","OL","FR","271933"
"8","Alabama","77","Carpenter","James","OL","JR","271931"
"8","Alabama","78","Johnson","Mike","OL","SR","120961"
"8","Alabama","79","Davis","Drew","OL","SR","120962"
"8","Alabama","7A","Bel","Kenny","WR","FR","271927"
"8","Alabama","8","Jones","Julio","WR","SO","184784"
"8","Alabama","80","McCoy","Mike","WR","SR","120963"
"8","Alabama","81","Kelly","Kendall","WR","FR","271937"
"8","Alabama","82","Alexander","Earl","WR","JR","120964"
"8","Alabama","83","Norwood","Kevin","WR","FR","271945"
"8","Alabama","84","Peek","Colin","TE","SR","184812"
"8","Alabama","85","Dial","Preston","TE","JR","120968"
"8","Alabama","86","Billingsley","Undra","TE","FR","184817"
"8","Alabama","87","Underwood","Chris","TE","JR","163891"
"8","Alabama","88","Bowman","Michael","WR","FR","271930"
"8","Alabama","89","Williams","Michael","TE","FR","184815"
"8","Alabama","9","Jones","Phelon","DB","SO","271936"
"8","Alabama","90","Talbert","Milton","DL","JR","120971"
"8","Alabama","91","Watkins","Alex","DL","SO","163894"
"8","Alabama","92","Square","Damon","DL","FR","184816"
"8","Alabama","93","Bonds","Chris","DL","FR","271929"
"8","Alabama","94","Sentimore","Darrington","DL","FR","271949"
"8","Alabama","95","Deaderick","Brandon","DL","SR","163861"
"8","Alabama","96","Davis","Luther","DL","JR","163874"
"8","Alabama","97","Washington","Lorenzo","DL","SR","120976"
"8","Alabama","99","Tiffin","Leigh","K","SR","120933"
"8","Alabama","9A","Williams","Nick","WR","FR","271956"
"29","Arizona","1","Golden","Robert","DB","SO","183850"
"29","Arizona","10","Erno","Trevor","LB","FR","270811"
"29","Arizona","12","Hall","Adam","DB","FR","270812"
"29","Arizona","14","Zendejas","Alex","K","SO","163124"
"29","Arizona","15","Kelley","Xavier","LB","SR","81697"
"29","Arizona","17","Beirne","Bryson","QB","SO","163129"
"29","Arizona","18","Dean","Delashaun","WR","JR","120247"
"29","Arizona","19","Wright","William","WR","SO","163128"
"29","Arizona","19","Team","","","","66556"
"29","Arizona","1K","Bonano","John","K","SO","287163"
"29","Arizona","2","Antolin","Keola","RB","SO","183844"
"29","Arizona","20","Nelson","Cam","DB","SR","120256"
"29","Arizona","21","Hall","Corey","DB","SR","81698"
"29","Arizona","23","Watley","Mark","DB","FR","270813"
"29","Arizona","24","Wade","Trevin","DB","SO","163138"
"29","Arizona","25","Posten","Brad","WR","SR","296283"
"29","Arizona","26","Booth","Nick","RB","SR","183868"
"29","Arizona","28","Nwoko","Greg","RB","SO","183857"
"29","Arizona","29","Foster","Trevor","DB","JR","163139"
"29","Arizona","2D","Turner","Michael","WR","JR","120265"
"29","Arizona","3","Wilcox","Anthony","DB","SR","183866"
"29","Arizona","31","Tutogi","Taimi","TE","FR","270814"
"29","Arizona","32","Brown","Lyle","DB","JR","270822"
"29","Arizona","33","Fischer","Jake","LB","FR","270815"
"29","Arizona","34","Tatum","Brandon","DB","SR","81703"
"29","Arizona","35","Trowbridge","Sean","LS","SR","296284"
"29","Arizona","37","Gronkowski","Chris","RB","SR","183851"
"29","Arizona","38","Vargas","Orlando","DB","SR","228142"
"29","Arizona","39","Day","Kyle","WR","JR","163134"
"29","Arizona","3B","Jenkins","Daniel","RB","FR","270807"
"29","Arizona","4","Scott","Matt","QB","SO","183861"
"29","Arizona","41","Parish","C.J.","LB","JR","270816"
"29","Arizona","42","Reed","Brooks","DL","JR","120258"
"29","Arizona","44","Elmore","Ricky","DL","JR","120249"
"29","Arizona","46","Horton Jr.","Donald","DL","SR","81707"
"29","Arizona","47","Crier","Keenyn","P","JR","120268"
"29","Arizona","48","Gronkowski","Rob","TE","JR","163131"
"29","Arizona","49","Mitchell","Earl","DL","SR","120255"
"29","Arizona","5","Grigsby","Nic","RB","JR","183831"
"29","Arizona","50","Kerley","Blake","OL","SR","81709"
"29","Arizona","51","Young","R.J.","LB","SO","183867"
"29","Arizona","52","Lewis","Sterling","LB","SR","183855"
"29","Arizona","54","Hall","Herman","OL","SR","183852"
"29","Arizona","55","Amituanai","Conan","DL","JR","120243"
"29","Arizona","57","Hayes","Jovon","OL","JR","120250"
"29","Arizona","58","Tuihalamaka","Apaiata","LB","SO","183862"
"29","Arizona","6","Ross","Devin","DB","SR","120262"
"29","Arizona","60","Wolder","Ricky","OL","JR","163140"
"29","Arizona","61","Bertoni","Jason","OL","SR","183877"
"29","Arizona","64","Baxter","Colin","OL","JR","120245"
"29","Arizona","67","Garcia","Phillip","OL","JR","183849"
"29","Arizona","7","Benjamin","Marcus","DB","JR","270808"
"29","Arizona","70","Dotsy","Vaughn","OL","SO","183870"
"29","Arizona","71","Merrill","Chris","DL","SO","183856"
"29","Arizona","72","Biskin","Trace","OL","SO","183869"
"29","Arizona","74","Diaz","Mike","OL","SR","183848"
"29","Arizona","75","Zink","Shane","OL","SO","270817"
"29","Arizona","76","Quinn","Kyle","OL","SO","183872"
"29","Arizona","77","Julsing","Jack","OL","JR","270818"
"29","Arizona","78","Grant","Adam","OL","JR","81717"
"29","Arizona","79","Koehler","Solomon","OL","SO","183854"
"29","Arizona","8","Tuihalamaka","Vuna","LB","SR","183863"
"29","Arizona","80","Veal","Devin","WR","SO","163133"
"29","Arizona","81","Roberts","David","WR","SO","183860"
"29","Arizona","82","Criner","Juron","WR","SO","183847"
"29","Arizona","83","Reed","D'Aundre","DL","JR","120260"
"29","Arizona","84","Turner","Terrell","WR","SR","120266"
"29","Arizona","85","Douglas","David","WR","SO","183873"
"29","Arizona","87","Miller","Terrence","WR","FR","296710"
"29","Arizona","88","Simmons","A.J.","TE","JR","120263"
"29","Arizona","89","Cobb","Travis","WR","JR","270819"
"29","Arizona","8Q","Foles","Nick","QB","SO","270809"
"29","Arizona","9","Perkins","Joe","DB","JR","183858"
"29","Arizona","91","Tuihalamaka","Sione","DL","FR","270821"
"29","Arizona","92","Austin","Dominique","DL","SO","183845"
"29","Arizona","93","Hollins","Jonathan","DL","JR","270820"
"29","Arizona","94","Mikaele","Lolomana","DL","JR","120254"
"29","Arizona","95","Ward","Jowyn","DL","SO","183865"
"29","Arizona","9R","DeWayne","Peace","WR","FR","270810"
"28","Arizona St.","0A","Carr","Deveron","DB","FR","183751"
"28","Arizona St.","0E","Matsumoto","Brian","WR","SR","183773"
"28","Arizona St.","0F","Taylor","Kerry","WR","JR","163054"
"28","Arizona St.","0H","Bryant","Jarrid","WR","FR","270717"
"28","Arizona St.","0J","Holman","Jarrell","DB","SR","163039"
"28","Arizona St.","0K","Pickens","A.J.","WR","FR","183778"
"28","Arizona St.","1","Bass","Ryan","RB","SO","183747"
"28","Arizona St.","10","Johnson","Keelan","DB","FR","183765"
"28","Arizona St.","10","Smith","Brandon","WR","JR","101371"
"28","Arizona St.","12","Lewis","LeQuan","DB","JR","270732"
"28","Arizona St.","13","McGaha","Chris","WR","SR","101359"
"28","Arizona St.","14","Threet","Steven","QB","SO","270743"
"28","Arizona St.","15","Sullivan","Danny","QB","SR","101373"
"28","Arizona St.","16","Pflugrad","Aaron","WR","JR","270746"
"28","Arizona St.","17","Osweiler","Brock","QB","FR","270736"
"28","Arizona St.","18","Aaron","Oliver","LB","SO","163060"
"28","Arizona St.","19","Irabor","Osahon","DB","FR","270725"
"28","Arizona St.","19","Team","","","","66555"
"28","Arizona St.","1A","Szakacsy","Samson","QB","SO","163052"
"28","Arizona St.","1C","Tucker","Matthew","DB","FR","270745"
"28","Arizona St.","1D","Lyons","Shelly","LB","SO","183770"
"28","Arizona St.","1H","Smith","Gregory","DL","FR","270739"
"28","Arizona St.","1J","Rarrick","Cole","QB","FR","270738"
"28","Arizona St.","2","McFoy","Ryan","LB","SR","101358"
"28","Arizona St.","20","Woods","Jarrell","RB","SR","163058"
"28","Arizona St.","21","Parker","Colin","LB","SO","163047"
"28","Arizona St.","22","Morrison","James","RB","FR","183775"
"28","Arizona St.","23","Jordan","Josh","DB","SO","183768"
"28","Arizona St.","24","Tabach","Max","DB","JR","183785"
"28","Arizona St.","25","Nixon","Mike","LB","SR","101365"
"28","Arizona St.","26","Marshall","Cameron","RB","FR","270733"
"28","Arizona St.","28","Weber","Thomas","K","JR","101388"
"28","Arizona St.","29","McCullen","Shane","DB","FR","270734"
"28","Arizona St.","2A","Clark","Jonathan","DB","SO","163031"
"28","Arizona St.","2C","Williams","Austin","DB","FR","270748"
"28","Arizona St.","2G","Corbett-Palmer","Marquis","DB","FR","270719"
"28","Arizona St.","3","Bolden","Omar","DB","JR","163061"
"28","Arizona St.","30","Anderson","Derrall","LB","SO","163025"
"28","Arizona St.","31","Nance","Dimitri","RB","SR","101363"
"28","Arizona St.","32","Miles","Jamal","WR","FR","270735"
"28","Arizona St.","34","Brooks","James","DL","SO","163028"
"28","Arizona St.","35","Kennedy","Ronald","DB","FR","270728"
"28","Arizona St.","36","DeWitty","Shaun","RB","SR","86856"
"28","Arizona St.","37","Callaghan","Mike","DB","JR","101382"
"28","Arizona St.","38","Hankins","Trevor","P","JR","183761"
"28","Arizona St.","39","Skorupka","Ryan","TE","JR","183784"
"28","Arizona St.","3B","Singfield","Pierre","DB","SR","183783"
"28","Arizona St.","3C","Lane","Kevin","DB","FR","270731"
"28","Arizona St.","41","Jones","Anthony","LB","FR","270727"
"28","Arizona St.","43","Wenzig","Bobby","K","FR","270747"
"28","Arizona St.","44","Goethel","Travis","LB","SR","101349"
"28","Arizona St.","45","Gasu","Spencer","DL","SR","183759"
"28","Arizona St.","46","DeLeone","Dean","DL","JR","270721"
"28","Arizona St.","47","Munns","Gerald","LB","JR","101362"
"28","Arizona St.","48","Magee","Brandon","LB","SO","183771"
"28","Arizona St.","4B","Kastl","Cameron","OL","FR","183769"
"28","Arizona St.","4F","Kohl","Trevor","TE","SO","270730"
"28","Arizona St.","5","Carr","Terell","DB","SR","183752"
"28","Arizona St.","50","Guy","Lawrence","DL","SO","183760"
"28","Arizona St.","51","Jones","Otis","DL","FR","183767"
"28","Arizona St.","52","Gerhart","Garth","OL","SO","163036"
"28","Arizona St.","53","Johnson","Brandon","LB","FR","270726"
"28","Arizona St.","54","Treffers","Neil","LB","SO","270744"
"28","Arizona St.","55","Robinson","Jamarr","DL","JR","101370"
"28","Arizona St.","56","Altieri","Thomas","OL","SR","101338"
"28","Arizona St.","57","Ohmart","Thomas","OL","SO","183777"
"28","Arizona St.","58","Davis","Dexter","DL","SR","101344"
"28","Arizona St.","59","Hargis","Jon","OL","JR","101351"
"28","Arizona St.","5B","Davie","Clay","OL","SO","163033"
"28","Arizona St.","6","Williams","Kyle","WR","SR","101379"
"28","Arizona St.","60","Scott","Chris","OL","SO","163049"
"28","Arizona St.","61","Moos","Bo","DL","SO","163046"
"28","Arizona St.","62","Finkenberg","Evan","OL","FR","270723"
"28","Arizona St.","64","Emanuele","Nick","OL","FR","234774"
"28","Arizona St.","66","Hustad","Matt","OL","SO","163040"
"28","Arizona St.","67","Lauvao","Shawn","OL","SR","101356"
"28","Arizona St.","68","Adams","Corey","DL","FR","270716"
"28","Arizona St.","69","Koebensky","Kody","OL","FR","270729"
"28","Arizona St.","6J","Marsh","Trent","OL","SO","163044"
"28","Arizona St.","7","Burfict","Vontaze","LB","FR","270718"
