"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"630","San Jose St.","09/08/07","327","Kansas St.","14","34","Away"
"630","San Jose St.","09/15/07","674","Stanford","0","37","Away"
"630","San Jose St.","09/22/07","731","Utah St.","23","20","Away"
"630","San Jose St.","09/29/07","108","UC Davis","34","14","Home"
"630","San Jose St.","11/24/07","466","Nevada","27","24","Home"
"630","San Jose St.","10/12/07","277","Hawaii","35","42","Home"
"630","San Jose St.","10/20/07","96","Fresno St.","0","30","Away"
"630","San Jose St.","11/03/07","66","Boise St.","7","42","Away"
"630","San Jose St.","11/10/07","472","New Mexico St.","51","17","Home"
"630","San Jose St.","11/17/07","366","Louisiana Tech","23","27","Away"
"630","San Jose St.","10/06/07","295","Idaho","28","20","Home"
"648","South Carolina","11/10/07","235","Florida","31","51","Home"
"648","South Carolina","11/24/07","147","Clemson","21","23","Home"
"648","South Carolina","09/01/07","671","La.-Lafayette","28","14","Home"
"648","South Carolina","09/08/07","257","Georgia","16","12","Away"
"648","South Carolina","09/15/07","647","South Carolina St.","38","3","Home"
"648","South Carolina","11/03/07","31","Arkansas","36","48","Away"
"648","South Carolina","09/29/07","430","Mississippi St.","38","21","Home"
"648","South Carolina","10/04/07","334","Kentucky","38","23","Home"
"648","South Carolina","10/13/07","457","North Carolina","21","15","Away"
"648","South Carolina","10/20/07","736","Vanderbilt","6","17","Home"
"648","South Carolina","10/27/07","694","Tennessee","24","27","Away"
"648","South Carolina","09/22/07","365","LSU","16","28","Away"
"651","South Fla.","09/01/07","1068","Elon","28","13","Home"
"651","South Fla.","09/08/07","37","Auburn","26","23","Away"
"651","South Fla.","09/22/07","457","North Carolina","37","10","Home"
"651","South Fla.","09/28/07","768","West Virginia","21","13","Home"
"651","South Fla.","10/06/07","229","Fla. Atlantic","35","23","Away"
"651","South Fla.","10/13/07","128","UCF","64","12","Home"
"651","South Fla.","12/31/07","529","Oregon","21","56","Away"
"651","South Fla.","10/27/07","164","Connecticut","15","22","Away"
"651","South Fla.","11/03/07","140","Cincinnati","33","38","Home"
"651","South Fla.","11/10/07","688","Syracuse","41","10","Away"
"651","South Fla.","11/17/07","367","Louisville","55","17","Home"
"651","South Fla.","11/24/07","545","Pittsburgh","48","37","Away"
"651","South Fla.","10/18/07","587","Rutgers","27","30","Away"
"657","Southern California","09/01/07","295","Idaho","38","10","Home"
"657","Southern California","09/15/07","463","Nebraska","49","31","Away"
"657","Southern California","09/22/07","754","Washington St.","47","14","Home"
"657","Southern California","09/29/07","756","Washington","27","24","Away"
"657","Southern California","10/06/07","674","Stanford","23","24","Home"
"657","Southern California","10/13/07","29","Arizona","20","13","Home"
"657","Southern California","01/01/08","301","Illinois","49","17","Neutral Site"
"657","Southern California","10/27/07","529","Oregon","17","24","Away"
"657","Southern California","11/03/07","528","Oregon St.","24","3","Home"
"657","Southern California","11/10/07","107","California","24","17","Away"
"657","Southern California","11/22/07","28","Arizona St.","44","24","Away"
"657","Southern California","12/01/07","110","UCLA","24","7","Home"
"657","Southern California","10/20/07","513","Notre Dame","38","0","Away"
"663","Southern Methodist","09/03/07","700","Texas Tech","9","49","Home"
"663","Southern Methodist","09/08/07","497","North Texas","45","31","Home"
"663","Southern Methodist","09/15/07","30","Arkansas St.","28","45","Away"
"663","Southern Methodist","09/22/07","698","TCU","7","21","Away"
"663","Southern Methodist","09/29/07","704","UTEP","45","48","Home"
"663","Southern Methodist","11/24/07","404","Memphis","52","55","Away"
"663","Southern Methodist","10/20/07","718","Tulane","34","41","Home"
"663","Southern Methodist","10/27/07","719","Tulsa","23","29","Away"
"663","Southern Methodist","11/04/07","288","Houston","28","38","Away"
"663","Southern Methodist","11/10/07","574","Rice","42","43","Home"
"663","Southern Methodist","11/17/07","128","UCF","20","49","Home"
"663","Southern Methodist","10/13/07","664","Southern Miss.","7","28","Away"
"664","Southern Miss.","09/01/07","695","Tenn.-Martin","35","13","Home"
"664","Southern Miss.","09/08/07","694","Tennessee","19","39","Away"
"664","Southern Miss.","09/15/07","196","East Caro.","28","21","Away"
"664","Southern Miss.","09/27/07","66","Boise St.","16","38","Away"
"664","Southern Miss.","10/03/07","574","Rice","29","31","Home"
"664","Southern Miss.","10/13/07","663","Southern Methodist","28","7","Home"
"664","Southern Miss.","12/22/07","140","Cincinnati","21","31","Away"
"664","Southern Miss.","10/28/07","128","UCF","17","34","Home"
"664","Southern Miss.","11/03/07","9","UAB","37","7","Away"
"664","Southern Miss.","11/10/07","404","Memphis","26","29","Home"
"664","Southern Miss.","11/17/07","704","UTEP","56","30","Away"
"664","Southern Miss.","11/24/07","30","Arkansas St.","16","10","Home"
"664","Southern Miss.","10/21/07","388","Marshall","33","24","Away"
"671","La.-Lafayette","09/01/07","648","South Carolina","14","28","Away"
"671","La.-Lafayette","09/08/07","519","Ohio","23","31","Home"
"671","La.-Lafayette","09/15/07","402","McNeese St.","17","38","Home"
"671","La.-Lafayette","09/22/07","716","Troy","31","48","Home"
"671","La.-Lafayette","09/29/07","128","UCF","19","37","Away"
"671","La.-Lafayette","10/06/07","497","North Texas","38","29","Home"
"671","La.-Lafayette","10/13/07","30","Arkansas St.","21","52","Away"
"671","La.-Lafayette","10/20/07","229","Fla. Atlantic","32","39","Home"
"671","La.-Lafayette","11/03/07","694","Tennessee","7","59","Away"
"671","La.-Lafayette","11/10/07","419","Middle Tenn. St.","34","24","Away"
"671","La.-Lafayette","11/17/07","231","Florida Int'l","38","28","Away"
"671","La.-Lafayette","11/24/07","498","La.-Monroe","11","17","Home"
"674","Stanford","09/01/07","110","UCLA","17","45","Home"
"674","Stanford","09/15/07","630","San Jose St.","37","0","Home"
"674","Stanford","09/22/07","529","Oregon","31","55","Home"
"674","Stanford","09/29/07","28","Arizona St.","3","41","Home"
"674","Stanford","10/06/07","657","Southern California","24","23","Away"
"674","Stanford","12/01/07","107","California","20","13","Home"
"674","Stanford","10/20/07","29","Arizona","21","20","Away"
"674","Stanford","10/27/07","528","Oregon St.","6","23","Away"
"674","Stanford","11/03/07","756","Washington","9","27","Home"
"674","Stanford","11/10/07","754","Washington St.","17","33","Away"
"674","Stanford","11/24/07","513","Notre Dame","14","21","Home"
"674","Stanford","10/13/07","698","TCU","36","38","Home"
"688","Syracuse","11/10/07","651","South Fla.","10","41","Home"
"688","Syracuse","11/17/07","164","Connecticut","7","30","Away"
"688","Syracuse","11/24/07","140","Cincinnati","31","52","Home"
"688","Syracuse","08/31/07","756","Washington","12","42","Home"
"688","Syracuse","09/08/07","312","Iowa","0","35","Away"
"688","Syracuse","11/03/07","545","Pittsburgh","17","20","Away"
"688","Syracuse","09/22/07","367","Louisville","38","35","Away"
"688","Syracuse","09/29/07","414","Miami (Ohio)","14","17","Away"
"688","Syracuse","10/06/07","768","West Virginia","14","55","Home"
"688","Syracuse","10/13/07","587","Rutgers","14","38","Home"
"688","Syracuse","10/20/07","86","Buffalo","20","12","Home"
"688","Syracuse","09/15/07","301","Illinois","20","41","Home"
"690","Temple","08/31/07","726","Navy","19","30","Home"
"690","Temple","09/08/07","86","Buffalo","7","42","Home"
"690","Temple","09/15/07","164","Connecticut","17","22","Away"
"690","Temple","09/22/07","71","Bowling Green","35","48","Away"
"690","Temple","09/29/07","725","Army","21","37","Away"
"690","Temple","11/24/07","774","Western Mich.","3","16","Away"
"690","Temple","10/13/07","5","Akron","24","20","Away"
"690","Temple","10/20/07","414","Miami (Ohio)","24","17","Home"
"690","Temple","11/02/07","519","Ohio","7","23","Away"
"690","Temple","11/10/07","539","Penn St.","0","31","Home"
"690","Temple","11/17/07","331","Kent St.","24","14","Home"
"690","Temple","10/06/07","503","Northern Ill.","16","15","Home"
"694","Tennessee","01/01/08","796","Wisconsin","21","17","Neutral Site"
"694","Tennessee","12/01/07","365","LSU","14","21","Away"
"694","Tennessee","09/01/07","107","California","31","45","Away"
"694","Tennessee","09/08/07","664","Southern Miss.","39","19","Home"
"694","Tennessee","09/15/07","235","Florida","20","59","Away"
"694","Tennessee","09/22/07","30","Arkansas St.","48","27","Home"
"694","Tennessee","11/24/07","334","Kentucky","52","50","Away"
"694","Tennessee","10/13/07","430","Mississippi St.","33","21","Away"
"694","Tennessee","10/20/07","8","Alabama","17","41","Away"
"694","Tennessee","10/27/07","648","South Carolina","27","24","Home"
"694","Tennessee","11/03/07","671","La.-Lafayette","59","7","Home"
"694","Tennessee","11/10/07","31","Arkansas","34","13","Home"
"694","Tennessee","11/17/07","736","Vanderbilt","25","24","Home"
"694","Tennessee","10/06/07","257","Georgia","35","14","Home"
"697","Texas A&M","09/08/07","96","Fresno St.","47","45","Home"
"697","Texas A&M","09/15/07","498","La.-Monroe","54","14","Home"
"697","Texas A&M","09/20/07","415","Miami (Fla.)","17","34","Away"
"697","Texas A&M","09/29/07","51","Baylor","34","10","Home"
"697","Texas A&M","09/01/07","440","Montana St.","38","7","Home"
"697","Texas A&M","10/06/07","521","Oklahoma St.","24","23","Home"
"697","Texas A&M","12/29/07","539","Penn St.","17","24","Neutral Site"
"697","Texas A&M","10/20/07","463","Nebraska","36","14","Away"
"697","Texas A&M","10/27/07","328","Kansas","11","19","Home"
"697","Texas A&M","11/03/07","522","Oklahoma","14","42","Away"
"697","Texas A&M","11/10/07","434","Missouri","26","40","Away"
"697","Texas A&M","11/23/07","703","Texas","38","30","Home"
"697","Texas A&M","10/13/07","700","Texas Tech","7","35","Away"
"698","TCU","09/01/07","51","Baylor","27","0","Home"
"698","TCU","09/08/07","703","Texas","13","34","Away"
"698","TCU","09/13/07","721","Air Force","17","20","Away"
"698","TCU","09/22/07","663","Southern Methodist","21","7","Home"
"698","TCU","09/29/07","156","Colorado St.","24","12","Home"
"698","TCU","10/06/07","811","Wyoming","21","24","Away"
"698","TCU","12/28/07","288","Houston","20","13","Neutral Site"
"698","TCU","10/18/07","732","Utah","20","27","Home"
"698","TCU","11/03/07","473","New Mexico","37","0","Home"
"698","TCU","11/08/07","77","BYU","22","27","Away"
"698","TCU","11/17/07","465","UNLV","34","10","Home"
"698","TCU","11/24/07","626","San Diego St.","45","33","Away"
"698","TCU","10/13/07","674","Stanford","38","36","Away"
"700","Texas Tech","01/01/08","746","Virginia","31","28","Away"
"700","Texas Tech","09/03/07","663","Southern Methodist","49","9","Away"
"700","Texas Tech","09/08/07","704","UTEP","45","31","Home"
"700","Texas Tech","09/15/07","574","Rice","59","24","Away"
"700","Texas Tech","09/22/07","521","Oklahoma St.","45","49","Away"
"700","Texas Tech","09/29/07","508","Northwestern St.","75","7","Home"
"700","Texas Tech","10/06/07","311","Iowa St.","42","17","Home"
"700","Texas Tech","10/13/07","697","Texas A&M","35","7","Home"
"700","Texas Tech","10/20/07","434","Missouri","10","41","Away"
"700","Texas Tech","10/27/07","157","Colorado","26","31","Home"
"700","Texas Tech","11/03/07","51","Baylor","38","7","Away"
"700","Texas Tech","11/10/07","703","Texas","43","59","Away"
"700","Texas Tech","11/17/07","522","Oklahoma","34","27","Home"
"703","Texas","09/01/07","30","Arkansas St.","21","13","Home"
"703","Texas","12/27/07","28","Arizona St.","52","34","Neutral Site"
"703","Texas","09/08/07","698","TCU","34","13","Home"
"703","Texas","09/15/07","128","UCF","35","32","Away"
"703","Texas","09/22/07","574","Rice","58","14","Home"
"703","Texas","09/29/07","327","Kansas St.","21","41","Home"
"703","Texas","11/23/07","697","Texas A&M","30","38","Away"
"703","Texas","10/13/07","311","Iowa St.","56","3","Away"
"703","Texas","10/20/07","51","Baylor","31","10","Away"
"703","Texas","10/27/07","463","Nebraska","28","25","Home"
"703","Texas","11/03/07","521","Oklahoma St.","38","35","Away"
"703","Texas","11/10/07","700","Texas Tech","59","43","Home"
"703","Texas","10/06/07","522","Oklahoma","21","28","Neutral Site"
"704","UTEP","09/01/07","473","New Mexico","10","6","Home"
"704","UTEP","09/08/07","700","Texas Tech","31","45","Away"
"704","UTEP","09/15/07","472","New Mexico St.","24","29","Away"
"704","UTEP","09/22/07","699","Texas Southern","52","12","Home"
"704","UTEP","09/29/07","663","Southern Methodist","48","45","Away"
"704","UTEP","11/24/07","128","UCF","20","36","Away"
"704","UTEP","10/13/07","196","East Caro.","42","45","Home"
"704","UTEP","10/27/07","288","Houston","31","34","Home"
"704","UTEP","11/03/07","574","Rice","48","56","Away"
"704","UTEP","11/10/07","718","Tulane","19","34","Away"
"704","UTEP","11/17/07","664","Southern Miss.","30","56","Home"
"704","UTEP","10/06/07","719","Tulsa","48","47","Home"
"709","Toledo","09/01/07","559","Purdue","24","52","Home"
"709","Toledo","09/08/07","129","Central Mich.","31","52","Away"
"709","Toledo","09/15/07","328","Kansas","13","45","Away"
"709","Toledo","09/22/07","311","Iowa St.","36","35","Home"
"709","Toledo","09/29/07","774","Western Mich.","28","42","Home"
"709","Toledo","11/23/07","71","Bowling Green","10","37","Away"
"709","Toledo","10/13/07","86","Buffalo","33","43","Away"
"709","Toledo","10/20/07","519","Ohio","43","40","Home"
"709","Toledo","10/27/07","503","Northern Ill.","70","21","Home"
"709","Toledo","11/03/07","204","Eastern Mich.","52","28","Home"
"709","Toledo","11/13/07","47","Ball St.","20","41","Away"
"709","Toledo","10/06/07","355","Liberty","35","34","Home"
"716","Troy","09/01/07","31","Arkansas","26","46","Away"
"716","Troy","09/08/07","235","Florida","31","59","Away"
"716","Troy","09/14/07","521","Oklahoma St.","41","23","Home"
"716","Troy","09/22/07","671","La.-Lafayette","48","31","Away"
"716","Troy","09/29/07","498","La.-Monroe","24","7","Home"
"716","Troy","12/01/07","229","Fla. Atlantic","32","38","Home"
"716","Troy","10/20/07","497","North Texas","45","7","Home"
"716","Troy","10/27/07","30","Arkansas St.","27","0","Away"
"716","Troy","11/03/07","257","Georgia","34","44","Away"
"716","Troy","11/10/07","772","Western Ky.","21","17","Away"
"716","Troy","11/20/07","419","Middle Tenn. St.","45","7","Home"
"716","Troy","10/06/07","231","Florida Int'l","34","16","Away"
"718","Tulane","10/06/07","725","Army","17","20","Away"
"718","Tulane","10/13/07","9","UAB","21","26","Away"
"718","Tulane","10/20/07","663","Southern Methodist","41","34","Away"
"718","Tulane","10/27/07","404","Memphis","27","28","Home"
"718","Tulane","11/03/07","719","Tulsa","25","49","Home"
"718","Tulane","09/29/07","365","LSU","9","34","Home"
"718","Tulane","11/17/07","574","Rice","45","31","Away"
"718","Tulane","11/24/07","196","East Caro.","12","35","Away"
"718","Tulane","09/08/07","430","Mississippi St.","17","38","Home"
"718","Tulane","09/15/07","288","Houston","10","34","Home"
"718","Tulane","09/22/07","655","Southeastern La.","35","27","Home"
"718","Tulane","11/10/07","704","UTEP","34","19","Home"
"719","Tulsa","08/30/07","498","La.-Monroe","35","17","Away"
"719","Tulsa","09/15/07","77","BYU","55","47","Home"
"719","Tulsa","09/21/07","522","Oklahoma","21","62","Home"
"719","Tulsa","09/29/07","9","UAB","38","30","Home"
"719","Tulsa","10/06/07","704","UTEP","47","48","Away"
"719","Tulsa","10/13/07","388","Marshall","38","31","Home"
"719","Tulsa","12/01/07","128","UCF","25","44","Away"
"719","Tulsa","10/27/07","663","Southern Methodist","29","23","Home"
"719","Tulsa","11/03/07","718","Tulane","49","25","Away"
"719","Tulsa","11/10/07","288","Houston","56","7","Home"
"719","Tulsa","11/17/07","725","Army","49","39","Away"
"719","Tulsa","11/24/07","574","Rice","48","43","Away"
"719","Tulsa","01/06/08","71","Bowling Green","63","7","Neutral Site"
"719","Tulsa","10/20/07","128","UCF","23","44","Away"
"721","Air Force","12/31/07","107","California","36","42","Neutral Site"
"721","Air Force","09/01/07","647","South Carolina St.","34","3","Home"
"721","Air Force","09/08/07","732","Utah","20","12","Away"
"721","Air Force","09/13/07","698","TCU","20","17","Home"
"721","Air Force","09/22/07","77","BYU","6","31","Away"
"721","Air Force","09/29/07","726","Navy","20","31","Away"
"721","Air Force","11/17/07","626","San Diego St.","55","23","Home"
"721","Air Force","10/13/07","156","Colorado St.","45","21","Away"
"721","Air Force","10/20/07","811","Wyoming","20","12","Home"
"721","Air Force","10/25/07","473","New Mexico","31","34","Away"
"721","Air Force","11/03/07","725","Army","30","10","Home"
"721","Air Force","11/10/07","513","Notre Dame","41","24","Away"
"721","Air Force","10/06/07","465","UNLV","31","14","Home"
"725","Army","09/01/07","5","Akron","14","22","Neutral Site"
"725","Army","10/13/07","129","Central Mich.","23","47","Away"
"725","Army","10/20/07","255","Georgia Tech","10","34","Away"
"725","Army","11/03/07","721","Air Force","10","30","Away"
"725","Army","11/09/07","587","Rutgers","6","41","Home"
"725","Army","11/17/07","719","Tulsa","39","49","Home"
"725","Army","12/01/07","726","Navy","3","38","Neutral Site"
"725","Army","09/08/07","572","Rhode Island","14","7","Home"
"725","Army","09/15/07","749","Wake Forest","10","21","Away"
"725","Army","09/22/07","67","Boston College","17","37","Away"
"725","Army","09/29/07","690","Temple","37","21","Home"
"725","Army","10/06/07","718","Tulane","20","17","Home"
"726","Navy","08/31/07","690","Temple","30","19","Away"
"726","Navy","09/07/07","587","Rutgers","24","41","Away"
"726","Navy","09/15/07","47","Ball St.","31","34","Home"
"726","Navy","09/22/07","193","Duke","46","43","Home"
"726","Navy","09/29/07","721","Air Force","31","20","Home"
"726","Navy","10/10/07","545","Pittsburgh","48","45","Away"
"726","Navy","12/20/07","732","Utah","32","35","Neutral Site"
"726","Navy","10/27/07","180","Delaware","52","59","Home"
"726","Navy","11/03/07","513","Notre Dame","46","44","Away"
"726","Navy","11/10/07","497","North Texas","74","62","Away"
"726","Navy","11/17/07","503","Northern Ill.","35","24","Home"
"726","Navy","12/01/07","725","Army","38","3","Neutral Site"
"726","Navy","10/20/07","749","Wake Forest","24","44","Home"
"731","Utah St.","09/08/07","811","Wyoming","18","32","Away"
"731","Utah St.","09/15/07","522","Oklahoma","3","54","Away"
"731","Utah St.","09/22/07","630","San Jose St.","20","23","Home"
"731","Utah St.","09/29/07","732","Utah","18","34","Away"
"731","Utah St.","10/06/07","277","Hawaii","37","52","Away"
"731","Utah St.","08/30/07","465","UNLV","16","23","Home"
"731","Utah St.","10/27/07","366","Louisiana Tech","21","31","Home"
"731","Utah St.","11/03/07","96","Fresno St.","27","38","Away"
"731","Utah St.","11/10/07","66","Boise St.","0","52","Home"
"731","Utah St.","11/17/07","472","New Mexico St.","35","17","Away"
"731","Utah St.","11/24/07","295","Idaho","24","19","Away"
"731","Utah St.","10/20/07","466","Nevada","28","31","Home"
"732","Utah","08/30/07","528","Oregon St.","7","24","Away"
"732","Utah","09/08/07","721","Air Force","12","20","Home"
"732","Utah","09/15/07","110","UCLA","44","6","Home"
"732","Utah","09/22/07","465","UNLV","0","27","Away"
"732","Utah","09/29/07","731","Utah St.","34","18","Home"
"732","Utah","10/05/07","367","Louisville","44","35","Away"
"732","Utah","12/20/07","726","Navy","35","32","Away"
"732","Utah","10/18/07","698","TCU","27","20","Away"
"732","Utah","10/27/07","156","Colorado St.","27","3","Away"
"732","Utah","11/10/07","811","Wyoming","50","0","Home"
"732","Utah","11/17/07","473","New Mexico","28","10","Home"
"732","Utah","11/24/07","77","BYU","10","17","Away"
"732","Utah","10/13/07","626","San Diego St.","23","7","Home"
"736","Vanderbilt","09/01/07","575","Richmond","41","17","Home"
"736","Vanderbilt","09/08/07","8","Alabama","10","24","Home"
"736","Vanderbilt","09/15/07","433","Mississippi","31","17","Home"
"736","Vanderbilt","09/29/07","204","Eastern Mich.","30","7","Home"
"736","Vanderbilt","10/06/07","37","Auburn","7","35","Away"
"736","Vanderbilt","11/24/07","749","Wake Forest","17","31","Home"
"736","Vanderbilt","10/20/07","648","South Carolina","17","6","Away"
"736","Vanderbilt","10/27/07","414","Miami (Ohio)","24","13","Home"
"736","Vanderbilt","11/03/07","235","Florida","22","49","Away"
"736","Vanderbilt","11/10/07","334","Kentucky","20","27","Home"
"736","Vanderbilt","11/17/07","694","Tennessee","24","25","Away"
"736","Vanderbilt","10/13/07","257","Georgia","17","20","Home"
"742","Virginia Tech","09/01/07","196","East Caro.","17","7","Home"
"742","Virginia Tech","09/08/07","365","LSU","7","48","Away"
"742","Virginia Tech","09/15/07","519","Ohio","28","7","Home"
"742","Virginia Tech","09/22/07","786","William & Mary","44","3","Home"
"742","Virginia Tech","09/29/07","457","North Carolina","17","10","Home"
"742","Virginia Tech","10/06/07","147","Clemson","41","23","Away"
"742","Virginia Tech","01/03/08","328","Kansas","21","24","Neutral Site"
"742","Virginia Tech","10/25/07","67","Boston College","10","14","Home"
"742","Virginia Tech","11/01/07","255","Georgia Tech","27","3","Away"
"742","Virginia Tech","11/10/07","234","Florida St.","40","21","Home"
"742","Virginia Tech","11/17/07","415","Miami (Fla.)","44","14","Home"
"742","Virginia Tech","11/24/07","746","Virginia","33","21","Away"
"742","Virginia Tech","12/01/07","67","Boston College","30","16","Away"
"742","Virginia Tech","10/13/07","193","Duke","43","14","Away"
"746","Virginia","09/01/07","811","Wyoming","3","23","Away"
"746","Virginia","09/08/07","193","Duke","24","13","Home"
"746","Virginia","09/15/07","457","North Carolina","22","20","Away"
"746","Virginia","09/22/07","255","Georgia Tech","28","23","Home"
"746","Virginia","09/29/07","545","Pittsburgh","44","14","Home"
"746","Virginia","10/06/07","419","Middle Tenn. St.","23","21","Away"
"746","Virginia","01/01/08","700","Texas Tech","28","31","Neutral Site"
"746","Virginia","10/20/07","392","Maryland","18","17","Away"
"746","Virginia","10/27/07","490","North Carolina St.","24","29","Away"
"746","Virginia","11/03/07","749","Wake Forest","17","16","Home"
"746","Virginia","11/10/07","415","Miami (Fla.)","48","0","Away"
"746","Virginia","11/24/07","742","Virginia Tech","21","33","Home"
"746","Virginia","10/13/07","164","Connecticut","17","16","Home"
"749","Wake Forest","12/29/07","164","Connecticut","24","10","Neutral Site"
"749","Wake Forest","09/01/07","67","Boston College","28","38","Away"
"749","Wake Forest","09/08/07","463","Nebraska","17","20","Home"
"749","Wake Forest","09/15/07","725","Army","21","10","Home"
"749","Wake Forest","09/22/07","392","Maryland","31","24","Home"
"749","Wake Forest","10/06/07","193","Duke","41","36","Away"
"749","Wake Forest","11/24/07","736","Vanderbilt","31","17","Away"
"749","Wake Forest","10/20/07","726","Navy","44","24","Away"
"749","Wake Forest","10/27/07","457","North Carolina","37","10","Home"
"749","Wake Forest","11/03/07","746","Virginia","16","17","Away"
"749","Wake Forest","11/10/07","147","Clemson","10","44","Away"
"749","Wake Forest","11/17/07","490","North Carolina St.","38","18","Home"
"749","Wake Forest","10/11/07","234","Florida St.","24","21","Home"
"754","Washington St.","09/29/07","29","Arizona","20","48","Away"
"754","Washington St.","10/06/07","28","Arizona St.","20","23","Home"
"754","Washington St.","10/13/07","529","Oregon","7","53","Away"
"754","Washington St.","10/27/07","110","UCLA","27","7","Home"
"754","Washington St.","11/03/07","107","California","17","20","Away"
"754","Washington St.","09/22/07","657","Southern California","14","47","Away"
"754","Washington St.","11/17/07","528","Oregon St.","17","52","Home"
"754","Washington St.","11/24/07","756","Washington","42","35","Away"
"754","Washington St.","09/01/07","796","Wisconsin","21","42","Away"
"754","Washington St.","09/08/07","626","San Diego St.","45","17","Home"
"754","Washington St.","09/15/07","295","Idaho","45","28","Home"
"754","Washington St.","11/10/07","674","Stanford","33","17","Home"
"756","Washington","08/31/07","688","Syracuse","42","12","Away"
"756","Washington","09/08/07","66","Boise St.","24","10","Home"
"756","Washington","09/15/07","518","Ohio St.","14","33","Home"
"756","Washington","09/22/07","110","UCLA","31","44","Away"
"756","Washington","09/29/07","657","Southern California","24","27","Home"
"756","Washington","10/13/07","28","Arizona St.","20","44","Away"
"756","Washington","12/01/07","277","Hawaii","28","35","Away"
"756","Washington","10/27/07","29","Arizona","41","48","Home"
"756","Washington","11/03/07","674","Stanford","27","9","Away"
"756","Washington","11/10/07","528","Oregon St.","23","29","Away"
"756","Washington","11/17/07","107","California","37","23","Home"
"756","Washington","11/24/07","754","Washington St.","35","42","Home"
"756","Washington","10/20/07","529","Oregon","34","55","Home"
"768","West Virginia","10/20/07","430","Mississippi St.","38","13","Home"
"768","West Virginia","10/27/07","587","Rutgers","31","3","Away"
"768","West Virginia","11/08/07","367","Louisville","38","31","Home"
"768","West Virginia","11/17/07","140","Cincinnati","28","23","Away"
"768","West Virginia","11/24/07","164","Connecticut","66","21","Home"
"768","West Virginia","12/01/07","545","Pittsburgh","9","13","Home"
"768","West Virginia","01/02/08","522","Oklahoma","48","28","Away"
"768","West Virginia","09/08/07","388","Marshall","48","23","Away"
"768","West Virginia","09/13/07","392","Maryland","31","14","Away"
"768","West Virginia","09/22/07","196","East Caro.","48","7","Home"
"768","West Virginia","09/28/07","651","South Fla.","13","21","Away"
"768","West Virginia","10/06/07","688","Syracuse","55","14","Away"
"768","West Virginia","09/01/07","774","Western Mich.","62","24","Home"
"772","Western Ky.","11/03/07","693","Chattanooga","28","21","Away"
"772","Western Ky.","11/10/07","716","Troy","17","21","Home"
"772","Western Ky.","11/17/07","444","Morehead St.","52","12","Home"
"772","Western Ky.","11/24/07","497","North Texas","26","27","Away"
"772","Western Ky.","09/01/07","235","Florida","3","49","Away"
"772","Western Ky.","10/27/07","489","N.C. Central","50","14","Home"
"772","Western Ky.","09/15/07","202","Eastern Ky.","26","6","Home"
"772","Western Ky.","09/20/07","419","Middle Tenn. St.","20","17","Away"
"772","Western Ky.","09/29/07","71","Bowling Green","21","41","Away"
"772","Western Ky.","10/13/07","47","Ball St.","12","35","Away"
"772","Western Ky.","10/20/07","305","Indiana St.","56","7","Away"
"772","Western Ky.","09/08/07","14901","West Va. Tech","87","0","Home"
"774","Western Mich.","09/01/07","768","West Virginia","24","62","Away"
"774","Western Mich.","09/08/07","306","Indiana","27","37","Home"
"774","Western Mich.","09/15/07","434","Missouri","24","52","Away"
"774","Western Mich.","09/22/07","127","Central Conn. St.","51","14","Home"
"774","Western Mich.","09/29/07","709","Toledo","42","28","Away"
"774","Western Mich.","11/24/07","690","Temple","16","3","Home"
"774","Western Mich.","10/13/07","503","Northern Ill.","17","13","Away"
"774","Western Mich.","10/20/07","47","Ball St.","23","27","Home"
"774","Western Mich.","10/27/07","204","Eastern Mich.","2","19","Away"
"774","Western Mich.","11/06/07","129","Central Mich.","31","34","Home"
"774","Western Mich.","11/17/07","312","Iowa","28","19","Away"
"774","Western Mich.","10/06/07","5","Akron","38","39","Home"
"796","Wisconsin","09/01/07","754","Washington St.","42","21","Home"
"796","Wisconsin","09/08/07","465","UNLV","20","13","Away"
"796","Wisconsin","09/15/07","141","Citadel","45","31","Home"
"796","Wisconsin","09/22/07","312","Iowa","17","13","Home"
"796","Wisconsin","09/29/07","416","Michigan St.","37","34","Home"
"796","Wisconsin","10/06/07","301","Illinois","26","31","Away"
"796","Wisconsin","01/01/08","694","Tennessee","17","21","Away"
"796","Wisconsin","10/20/07","503","Northern Ill.","44","3","Home"
"796","Wisconsin","10/27/07","306","Indiana","33","3","Home"
"796","Wisconsin","11/03/07","518","Ohio St.","17","38","Away"
"796","Wisconsin","11/10/07","418","Michigan","37","21","Home"
"796","Wisconsin","11/17/07","428","Minnesota","41","34","Away"
"796","Wisconsin","10/13/07","539","Penn St.","7","38","Away"
"811","Wyoming","09/01/07","746","Virginia","23","3","Home"
"811","Wyoming","09/08/07","731","Utah St.","32","18","Home"
"811","Wyoming","09/15/07","66","Boise St.","14","24","Away"
"811","Wyoming","09/22/07","519","Ohio","34","33","Away"
"811","Wyoming","10/06/07","698","TCU","24","21","Home"
"811","Wyoming","11/23/07","156","Colorado St.","28","36","Away"
"811","Wyoming","10/20/07","721","Air Force","12","20","Away"
"811","Wyoming","10/27/07","465","UNLV","29","24","Home"
"811","Wyoming","11/03/07","626","San Diego St.","24","27","Away"
"811","Wyoming","11/10/07","732","Utah","0","50","Away"
"811","Wyoming","11/17/07","77","BYU","10","35","Home"
