"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Location"
"674","Stanford","09/28/02","28","Arizona St.","Away"
"688","Syracuse","11/30/02","415","Miami (Fla.)","Home"
"688","Syracuse","08/29/02","77","Brigham Young","Away"
"688","Syracuse","11/02/02","128","Central Fla.","Away"
"688","Syracuse","09/07/02","457","North Carolina","Home"
"688","Syracuse","11/09/02","742","Virginia Tech","Home"
"688","Syracuse","10/26/02","587","Rutgers","Home"
"688","Syracuse","09/28/02","37","Auburn","Away"
"688","Syracuse","10/05/02","545","Pittsburgh","Home"
"688","Syracuse","10/19/02","768","West Virginia","Away"
"688","Syracuse","10/12/02","690","Temple","Away"
"688","Syracuse","09/14/02","572","Rhode Island","Home"
"688","Syracuse","11/16/02","67","Boston College","Away"
"690","Temple","10/19/02","164","Connecticut","Away"
"690","Temple","11/02/02","768","West Virginia","Home"
"690","Temple","10/26/02","742","Virginia Tech","Away"
"690","Temple","11/23/02","67","Boston College","Home"
"690","Temple","11/09/02","545","Pittsburgh","Away"
"690","Temple","09/28/02","140","Cincinnati","Home"
"690","Temple","11/16/02","587","Rutgers","Away"
"690","Temple","09/05/02","528","Oregon St.","Home"
"690","Temple","09/21/02","648","South Carolina","Away"
"690","Temple","09/14/02","415","Miami (Fla.)","Home"
"690","Temple","10/12/02","688","Syracuse","Home"
"690","Temple","08/29/02","575","Richmond","Home"
"694","Tennessee","11/02/02","648","South Carolina","Away"
"694","Tennessee","12/31/02","392","Maryland","Away"
"694","Tennessee","11/09/02","415","Miami (Fla.)","Home"
"694","Tennessee","11/16/02","430","Mississippi St.","Away"
"694","Tennessee","09/07/02","419","Middle Tenn. St.","Home"
"694","Tennessee","10/05/02","31","Arkansas","Home"
"694","Tennessee","10/12/02","257","Georgia","Away"
"694","Tennessee","08/31/02","811","Wyoming","Neutral Site"
"694","Tennessee","09/21/02","235","Florida","Home"
"694","Tennessee","11/23/02","736","Vanderbilt","Away"
"694","Tennessee","10/26/02","8","Alabama","Home"
"694","Tennessee","09/28/02","587","Rutgers","Home"
"694","Tennessee","11/30/02","334","Kentucky","Home"
"697","Texas A&M","09/21/02","742","Virginia Tech","Home"
"697","Texas A&M","11/09/02","522","Oklahoma","Home"
"697","Texas A&M","10/05/02","700","Texas Tech","Home"
"697","Texas A&M","09/07/02","545","Pittsburgh","Away"
"697","Texas A&M","10/19/02","328","Kansas","Away"
"697","Texas A&M","10/26/02","463","Nebraska","Home"
"697","Texas A&M","11/02/02","521","Oklahoma St.","Away"
"697","Texas A&M","08/31/02","671","La.-Lafayette","Home"
"697","Texas A&M","09/28/02","366","Louisiana Tech","Home"
"697","Texas A&M","10/12/02","51","Baylor","Away"
"697","Texas A&M","11/16/02","434","Missouri","Home"
"697","Texas A&M","11/29/02","703","Texas","Away"
"698","TCU","09/14/02","663","Southern Methodist","Home"
"698","TCU","12/31/02","156","Colorado St.","Neutral Site"
"698","TCU","09/21/02","497","North Texas","Home"
"698","TCU","10/19/02","367","Louisville","Away"
"698","TCU","09/07/02","509","Northwestern","Away"
"698","TCU","10/12/02","725","Army","Away"
"698","TCU","11/23/02","196","East Caro.","Away"
"698","TCU","10/05/02","288","Houston","Home"
"698","TCU","09/02/02","140","Cincinnati","Away"
"698","TCU","10/30/02","664","Southern Miss.","Home"
"698","TCU","11/30/02","404","Memphis","Home"
"698","TCU","11/09/02","718","Tulane","Home"
"700","Texas Tech","12/23/02","147","Clemson","Away"
"700","Texas Tech","08/24/02","518","Ohio St.","Away"
"700","Texas Tech","11/23/02","522","Oklahoma","Away"
"700","Texas Tech","10/12/02","311","Iowa St.","Away"
"700","Texas Tech","11/09/02","521","Oklahoma St.","Home"
"700","Texas Tech","10/26/02","157","Colorado","Away"
"700","Texas Tech","11/02/02","51","Baylor","Home"
"700","Texas Tech","11/16/02","703","Texas","Home"
"700","Texas Tech","10/05/02","697","Texas A&M","Away"
"700","Texas Tech","09/21/02","490","North Carolina St.","Home"
"700","Texas Tech","09/27/02","473","New Mexico","Away"
"700","Texas Tech","10/19/02","434","Missouri","Home"
"700","Texas Tech","09/14/02","433","Mississippi","Home"
"700","Texas Tech","09/07/02","663","Southern Methodist","Away"
"703","Texas","10/05/02","521","Oklahoma St.","Home"
"703","Texas","11/09/02","51","Baylor","Home"
"703","Texas","11/29/02","697","Texas A&M","Home"
"703","Texas","09/14/02","457","North Carolina","Away"
"703","Texas","10/19/02","327","Kansas St.","Away"
"703","Texas","08/31/02","497","North Texas","Home"
"703","Texas","10/26/02","311","Iowa St.","Home"
"703","Texas","11/02/02","463","Nebraska","Away"
"703","Texas","09/28/02","718","Tulane","Away"
"703","Texas","11/16/02","700","Texas Tech","Away"
"703","Texas","09/21/02","288","Houston","Home"
"703","Texas","10/12/02","522","Oklahoma","Neutral Site"
"703","Texas","01/01/03","365","LSU","Neutral Site"
"704","UTEP","10/26/02","719","Tulsa","Away"
"704","UTEP","09/07/02","334","Kentucky","Away"
"704","UTEP","09/14/02","522","Oklahoma","Away"
"704","UTEP","08/31/02","102","Cal St. Sacramento","Home"
"704","UTEP","10/05/02","472","New Mexico St.","Away"
"704","UTEP","10/19/02","574","Rice","Home"
"704","UTEP","11/23/02","366","Louisiana Tech","Neutral Site"
"704","UTEP","09/21/02","277","Hawaii","Home"
"704","UTEP","11/16/02","663","Southern Methodist","Home"
"704","UTEP","11/02/02","66","Boise St.","Home"
"704","UTEP","11/09/02","466","Nevada","Away"
"704","UTEP","09/28/02","630","San Jose St.","Away"
"709","Toledo","12/07/02","388","Marshall","Away"
"709","Toledo","11/23/02","503","Northern Ill.","Away"
"709","Toledo","09/14/02","428","Minnesota","Away"
"709","Toledo","11/30/02","71","Bowling Green","Home"
"709","Toledo","10/19/02","128","Central Fla.","Away"
"709","Toledo","11/09/02","129","Central Mich.","Home"
"709","Toledo","08/29/02","90","Cal Poly","Home"
"709","Toledo","12/26/02","67","Boston College","Neutral Site"
"709","Toledo","09/07/02","204","Eastern Mich.","Away"
"709","Toledo","10/26/02","414","Miami (Ohio)","Home"
"709","Toledo","09/28/02","545","Pittsburgh","Away"
"709","Toledo","11/16/02","774","Western Mich.","Away"
"709","Toledo","09/21/02","465","UNLV","Home"
"709","Toledo","10/12/02","47","Ball St.","Home"
"716","Troy St.","09/14/02","667","Southern Utah","Home"
"716","Troy St.","11/16/02","731","Utah St.","Home"
"716","Troy St.","09/07/02","9","UAB","Away"
"716","Troy St.","10/26/02","229","Fla. Atlantic","Home"
"716","Troy St.","11/09/02","228","Florida A&M","Away"
"716","Troy St.","08/31/02","463","Nebraska","Away"
"716","Troy St.","09/21/02","311","Iowa St.","Away"
"716","Troy St.","10/19/02","388","Marshall","Away"
"716","Troy St.","10/12/02","430","Mississippi St.","Away"
"716","Troy St.","09/28/02","434","Missouri","Away"
"716","Troy St.","10/05/02","43","Austin Peay","Home"
"716","Troy St.","11/02/02","31","Arkansas","Away"
"718","Tulane","08/31/02","665","Southern U.","Home"
"718","Tulane","12/25/02","277","Hawaii","Neutral Site"
"718","Tulane","09/28/02","703","Texas","Home"
"718","Tulane","11/09/02","698","TCU","Away"
"718","Tulane","10/05/02","498","La.-Monroe","Away"
"718","Tulane","11/16/02","725","Army","Home"
"718","Tulane","09/14/02","196","East Caro.","Away"
"718","Tulane","10/12/02","140","Cincinnati","Home"
"718","Tulane","09/21/02","404","Memphis","Away"
"718","Tulane","11/23/02","664","Southern Miss.","Home"
"718","Tulane","09/07/02","288","Houston","Away"
"718","Tulane","10/19/02","9","UAB","Home"
"718","Tulane","10/26/02","726","Navy","Home"
"719","Tulsa","09/28/02","328","Kansas","Home"
"719","Tulsa","10/26/02","704","UTEP","Home"
"719","Tulsa","08/30/02","522","Oklahoma","Home"
"719","Tulsa","11/09/02","96","Fresno St.","Away"
"719","Tulsa","11/02/02","574","Rice","Home"
"719","Tulsa","11/23/02","663","Southern Methodist","Away"
"719","Tulsa","11/16/02","630","San Jose St.","Home"
"719","Tulsa","10/19/02","277","Hawaii","Away"
"719","Tulsa","09/07/02","30","Arkansas St.","Away"
"719","Tulsa","10/12/02","66","Boise St.","Home"
"719","Tulsa","09/21/02","51","Baylor","Away"
"719","Tulsa","09/14/02","366","Louisiana Tech","Away"
"721","Air Force","10/19/02","513","Notre Dame","Home"
"721","Air Force","11/23/02","626","San Diego St.","Home"
"721","Air Force","09/21/02","107","California","Away"
"721","Air Force","10/31/02","156","Colorado St.","Home"
"721","Air Force","10/12/02","77","Brigham Young","Home"
"721","Air Force","09/07/02","473","New Mexico","Home"
"721","Air Force","08/31/02","509","Northwestern","Home"
"721","Air Force","11/09/02","725","Army","Away"
"721","Air Force","10/26/02","811","Wyoming","Away"
"721","Air Force","11/16/02","465","UNLV","Away"
"721","Air Force","12/31/02","742","Virginia Tech","Away"
"721","Air Force","10/05/02","726","Navy","Home"
"721","Air Force","09/28/02","732","Utah","Away"
"725","Army","10/05/02","196","East Caro.","Away"
"725","Army","10/19/02","288","Houston","Away"
"725","Army","09/14/02","587","Rutgers","Away"
"725","Army","10/26/02","9","UAB","Home"
"725","Army","09/28/02","664","Southern Miss.","Home"
"725","Army","11/23/02","404","Memphis","Away"
"725","Army","11/09/02","721","Air Force","Home"
"725","Army","12/07/02","726","Navy","Neutral Site"
"725","Army","11/16/02","718","Tulane","Away"
"725","Army","09/07/02","285","Holy Cross","Home"
"725","Army","09/21/02","367","Louisville","Home"
"725","Army","10/12/02","698","TCU","Home"
"726","Navy","11/09/02","513","Notre Dame","Neutral Site"
"726","Navy","09/07/02","490","North Carolina St.","Home"
"726","Navy","08/31/02","663","Southern Methodist","Away"
"726","Navy","10/12/02","574","Rice","Home"
"726","Navy","11/16/02","164","Connecticut","Home"
"726","Navy","09/28/02","193","Duke","Home"
"726","Navy","10/05/02","721","Air Force","Away"
"726","Navy","10/26/02","718","Tulane","Away"
"726","Navy","10/19/02","67","Boston College","Away"
"726","Navy","09/21/02","509","Northwestern","Home"
"726","Navy","11/23/02","749","Wake Forest","Away"
"726","Navy","12/07/02","725","Army","Neutral Site"
"731","Utah St.","09/07/02","463","Nebraska","Away"
"731","Utah St.","11/09/02","472","New Mexico St.","Home"
"731","Utah St.","11/16/02","716","Troy St.","Away"
"731","Utah St.","09/14/02","294","Idaho St.","Home"
"731","Utah St.","09/21/02","312","Iowa","Away"
"731","Utah St.","08/31/02","732","Utah","Home"
"731","Utah St.","11/30/02","419","Middle Tenn. St.","Away"
"731","Utah St.","10/04/02","77","Brigham Young","Home"
"731","Utah St.","10/19/02","473","New Mexico","Home"
"731","Utah St.","09/28/02","66","Boise St.","Away"
"731","Utah St.","10/26/02","498","La.-Monroe","Away"
"732","Utah","10/12/02","626","San Diego St.","Away"
"732","Utah","10/19/02","156","Colorado St.","Home"
"732","Utah","11/23/02","77","Brigham Young","Home"
"732","Utah","09/21/02","418","Michigan","Away"
"732","Utah","10/26/02","473","New Mexico","Away"
"732","Utah","09/07/02","306","Indiana","Home"
"732","Utah","11/16/02","811","Wyoming","Away"
"732","Utah","09/14/02","29","Arizona","Away"
"732","Utah","08/31/02","731","Utah St.","Away"
"732","Utah","11/09/02","465","UNLV","Home"
"732","Utah","09/28/02","721","Air Force","Home"
"736","Vanderbilt","10/26/02","164","Connecticut","Home"
"736","Vanderbilt","09/14/02","37","Auburn","Away"
"736","Vanderbilt","11/02/02","8","Alabama","Home"
"736","Vanderbilt","11/23/02","694","Tennessee","Home"
"736","Vanderbilt","11/16/02","334","Kentucky","Away"
"736","Vanderbilt","08/31/02","255","Georgia Tech","Away"
"736","Vanderbilt","11/09/02","235","Florida","Home"
"736","Vanderbilt","09/07/02","244","Furman","Home"
"736","Vanderbilt","09/28/02","648","South Carolina","Home"
"736","Vanderbilt","10/19/02","257","Georgia","Away"
"736","Vanderbilt","09/21/02","433","Mississippi","Away"
"736","Vanderbilt","10/12/02","419","Middle Tenn. St.","Home"
"742","Virginia Tech","11/09/02","688","Syracuse","Away"
"742","Virginia Tech","08/25/02","30","Arkansas St.","Home"
"742","Virginia Tech","09/21/02","697","Texas A&M","Away"
"742","Virginia Tech","12/07/02","415","Miami (Fla.)","Away"
"742","Virginia Tech","09/12/02","388","Marshall","Home"
"742","Virginia Tech","10/10/02","67","Boston College","Away"
"742","Virginia Tech","12/31/02","721","Air Force","Neutral Site"
"742","Virginia Tech","11/02/02","545","Pittsburgh","Home"
"742","Virginia Tech","11/20/02","768","West Virginia","Home"
"742","Virginia Tech","10/19/02","587","Rutgers","Home"
"742","Virginia Tech","10/26/02","690","Temple","Home"
"742","Virginia Tech","09/01/02","365","LSU","Home"
"742","Virginia Tech","09/28/02","774","Western Mich.","Away"
"742","Virginia Tech","11/30/02","746","Virginia","Home"
"746","Virginia","10/05/02","193","Duke","Away"
"746","Virginia","10/26/02","255","Georgia Tech","Away"
"746","Virginia","12/28/02","768","West Virginia","Neutral Site"
"746","Virginia","10/12/02","147","Clemson","Home"
"746","Virginia","08/31/02","234","Florida St.","Away"
"746","Virginia","11/30/02","742","Virginia Tech","Away"
"746","Virginia","09/28/02","749","Wake Forest","Away"
"746","Virginia","11/09/02","539","Penn St.","Away"
"746","Virginia","09/07/02","648","South Carolina","Home"
"746","Virginia","11/16/02","490","North Carolina St.","Home"
"746","Virginia","09/21/02","5","Akron","Home"
"746","Virginia","08/22/02","156","Colorado St.","Home"
"746","Virginia","11/23/02","392","Maryland","Home"
"746","Virginia","10/19/02","457","North Carolina","Home"
"749","Wake Forest","09/21/02","559","Purdue","Away"
"749","Wake Forest","09/14/02","490","North Carolina St.","Away"
"749","Wake Forest","10/26/02","457","North Carolina","Home"
"749","Wake Forest","08/29/02","503","Northern Ill.","Away"
"749","Wake Forest","11/30/02","392","Maryland","Away"
"749","Wake Forest","10/12/02","193","Duke","Home"
"749","Wake Forest","12/30/02","529","Oregon","Away"
"749","Wake Forest","10/05/02","255","Georgia Tech","Away"
"749","Wake Forest","10/19/02","147","Clemson","Away"
"749","Wake Forest","09/28/02","746","Virginia","Home"
"749","Wake Forest","11/23/02","726","Navy","Home"
"749","Wake Forest","09/07/02","196","East Caro.","Home"
"749","Wake Forest","11/02/02","234","Florida St.","Home"
"754","Washington St.","11/23/02","756","Washington","Home"
"754","Washington St.","10/26/02","29","Arizona","Away"
"754","Washington St.","10/12/02","674","Stanford","Away"
"754","Washington St.","11/09/02","529","Oregon","Home"
"754","Washington St.","01/01/03","522","Oklahoma","Neutral Site"
"754","Washington St.","09/14/02","518","Ohio St.","Away"
"754","Washington St.","12/07/02","110","UCLA","Away"
"754","Washington St.","10/05/02","657","Southern California","Home"
"754","Washington St.","09/28/02","107","California","Away"
"754","Washington St.","11/02/02","28","Arizona St.","Home"
"754","Washington St.","09/21/02","440","Montana St.","Home"
"754","Washington St.","08/31/02","466","Nevada","Neutral Site"
"754","Washington St.","09/07/02","295","Idaho","Home"
"756","Washington","11/09/02","528","Oregon St.","Home"
"756","Washington","09/07/02","630","San Jose St.","Home"
"756","Washington","10/05/02","107","California","Home"
"756","Washington","10/26/02","28","Arizona St.","Away"
"756","Washington","10/19/02","657","Southern California","Away"
"756","Washington","08/31/02","418","Michigan","Away"
"756","Washington","12/31/02","559","Purdue","Away"
"756","Washington","09/28/02","295","Idaho","Home"
"756","Washington","09/21/02","811","Wyoming","Home"
"756","Washington","11/02/02","110","UCLA","Home"
"756","Washington","10/12/02","29","Arizona","Home"
"756","Washington","11/16/02","529","Oregon","Away"
"756","Washington","11/23/02","754","Washington St.","Away"
"768","West Virginia","09/28/02","196","East Caro.","Home"
"768","West Virginia","09/07/02","796","Wisconsin","Away"
"768","West Virginia","08/31/02","693","Chattanooga","Home"
"768","West Virginia","11/02/02","690","Temple","Away"
"768","West Virginia","09/14/02","140","Cincinnati","Away"
"768","West Virginia","10/12/02","587","Rutgers","Away"
"768","West Virginia","11/30/02","545","Pittsburgh","Away"
"768","West Virginia","12/28/02","746","Virginia","Away"
"768","West Virginia","11/20/02","742","Virginia Tech","Away"
"768","West Virginia","11/09/02","67","Boston College","Home"
"768","West Virginia","10/19/02","688","Syracuse","Home"
"768","West Virginia","10/26/02","415","Miami (Fla.)","Home"
"768","West Virginia","10/05/02","392","Maryland","Home"
"774","Western Mich.","09/14/02","559","Purdue","Away"
"774","Western Mich.","09/07/02","418","Michigan","Away"
"774","Western Mich.","10/26/02","503","Northern Ill.","Home"
"774","Western Mich.","10/12/02","128","Central Fla.","Home"
"774","Western Mich.","11/23/02","129","Central Mich.","Away"
"774","Western Mich.","10/19/02","71","Bowling Green","Away"
"774","Western Mich.","08/29/02","305","Indiana St.","Home"
"774","Western Mich.","11/09/02","204","Eastern Mich.","Home"
"774","Western Mich.","11/16/02","709","Toledo","Home"
"774","Western Mich.","09/28/02","742","Virginia Tech","Home"
"774","Western Mich.","10/05/02","86","Buffalo","Away"
"774","Western Mich.","11/02/02","47","Ball St.","Away"
"796","Wisconsin","09/21/02","29","Arizona","Home"
"796","Wisconsin","10/19/02","518","Ohio St.","Home"
"796","Wisconsin","09/07/02","768","West Virginia","Home"
"796","Wisconsin","08/31/02","465","UNLV","Away"
"796","Wisconsin","11/02/02","312","Iowa","Away"
"796","Wisconsin","08/23/02","96","Fresno St.","Home"
"796","Wisconsin","10/05/02","539","Penn St.","Home"
"796","Wisconsin","11/23/02","428","Minnesota","Home"
"796","Wisconsin","09/14/02","503","Northern Ill.","Home"
"796","Wisconsin","12/28/02","157","Colorado","Neutral Site"
"796","Wisconsin","11/16/02","418","Michigan","Away"
"796","Wisconsin","10/26/02","416","Michigan St.","Away"
"796","Wisconsin","10/12/02","306","Indiana","Away"
"796","Wisconsin","11/09/02","301","Illinois","Home"
"811","Wyoming","10/19/02","626","San Diego St.","Home"
"811","Wyoming","10/12/02","156","Colorado St.","Away"
"811","Wyoming","09/14/02","66","Boise St.","Home"
"811","Wyoming","11/09/02","77","Brigham Young","Away"
"811","Wyoming","09/07/02","129","Central Mich.","Away"
"811","Wyoming","11/30/02","473","New Mexico","Away"
"811","Wyoming","11/16/02","732","Utah","Home"
"811","Wyoming","11/02/02","465","UNLV","Away"
"811","Wyoming","10/05/02","141","Citadel","Home"
"811","Wyoming","08/31/02","694","Tennessee","Neutral Site"
"811","Wyoming","09/21/02","756","Washington","Away"
"811","Wyoming","10/26/02","721","Air Force","Home"
